"file","file_name","file_accession","TF_clean","cell_line","assay","output_type","file_format"
"./ENCFF014TJO.bed.gz","ENCFF014TJO.bed.gz","ENCFF014TJO","CEBPB","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF015ADG.bed.gz","ENCFF015ADG.bed.gz","ENCFF015ADG","RUNX1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF015GTP.bed.gz","ENCFF015GTP.bed.gz","ENCFF015GTP","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF015HEH.bed.gz","ENCFF015HEH.bed.gz","ENCFF015HEH","ATF3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF015TCM.bed.gz","ENCFF015TCM.bed.gz","ENCFF015TCM","ATF7","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF015XMO.bed.gz","ENCFF015XMO.bed.gz","ENCFF015XMO","ATF3","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF016FWJ.bed.gz","ENCFF016FWJ.bed.gz","ENCFF016FWJ","JUNB","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF016LSH.bed.gz","ENCFF016LSH.bed.gz","ENCFF016LSH","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF017OFK.bed.gz","ENCFF017OFK.bed.gz","ENCFF017OFK","CEBPB","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF018HXI.bed.gz","ENCFF018HXI.bed.gz","ENCFF018HXI","JDP2","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF019PEL.bed.gz","ENCFF019PEL.bed.gz","ENCFF019PEL","ELK1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF019USC.bed.gz","ENCFF019USC.bed.gz","ENCFF019USC","MAFF","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF020RCX.bed.gz","ENCFF020RCX.bed.gz","ENCFF020RCX","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF020TWU.bed.gz","ENCFF020TWU.bed.gz","ENCFF020TWU","TBP","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF021INF.bed.gz","ENCFF021INF.bed.gz","ENCFF021INF","NFE2L2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF021RKC.bed.gz","ENCFF021RKC.bed.gz","ENCFF021RKC","DDIT3","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF021UIJ.bed.gz","ENCFF021UIJ.bed.gz","ENCFF021UIJ","JUND","T47D","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF021XJN.bed.gz","ENCFF021XJN.bed.gz","ENCFF021XJN","CREM","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF022KBK.bed.gz","ENCFF022KBK.bed.gz","ENCFF022KBK","CEBPB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF022SPK.bed.gz","ENCFF022SPK.bed.gz","ENCFF022SPK","SP1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF022UGZ.bed.gz","ENCFF022UGZ.bed.gz","ENCFF022UGZ","NFE2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF023EDF.bed.gz","ENCFF023EDF.bed.gz","ENCFF023EDF","CREM","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF023IFO.bed.gz","ENCFF023IFO.bed.gz","ENCFF023IFO","NFE2","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF023QQL.bed.gz","ENCFF023QQL.bed.gz","ENCFF023QQL","ARNT2","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF025SMR.bed.gz","ENCFF025SMR.bed.gz","ENCFF025SMR","CLOCK","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF025YUC.bed.gz","ENCFF025YUC.bed.gz","ENCFF025YUC","GATA3","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF026BDA.bed.gz","ENCFF026BDA.bed.gz","ENCFF026BDA","BACH1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF026GGP.bed.gz","ENCFF026GGP.bed.gz","ENCFF026GGP","CLOCK","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF026GWX.bed.gz","ENCFF026GWX.bed.gz","ENCFF026GWX","ATF4","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF026HDR.bed.gz","ENCFF026HDR.bed.gz","ENCFF026HDR","FOSB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF027EFG.bed.gz","ENCFF027EFG.bed.gz","ENCFF027EFG","ATF3","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF027GDP.bed.gz","ENCFF027GDP.bed.gz","ENCFF027GDP","CREB3","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF029FHZ.bed.gz","ENCFF029FHZ.bed.gz","ENCFF029FHZ","CREM","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF030DLI.bed.gz","ENCFF030DLI.bed.gz","ENCFF030DLI","CREB1","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF030GQP.bed.gz","ENCFF030GQP.bed.gz","ENCFF030GQP","JUNB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF030HWZ.bed.gz","ENCFF030HWZ.bed.gz","ENCFF030HWZ","ATF1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF032LRC.bed.gz","ENCFF032LRC.bed.gz","ENCFF032LRC","ETS1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF032QAB.bed.gz","ENCFF032QAB.bed.gz","ENCFF032QAB","JUND","HCT116","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF033EDJ.bed.gz","ENCFF033EDJ.bed.gz","ENCFF033EDJ","CEBPB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF034DMF.bed.gz","ENCFF034DMF.bed.gz","ENCFF034DMF","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF034DTN.bed.gz","ENCFF034DTN.bed.gz","ENCFF034DTN","ATF3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF035MOG.bed.gz","ENCFF035MOG.bed.gz","ENCFF035MOG","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF035YQZ.bed.gz","ENCFF035YQZ.bed.gz","ENCFF035YQZ","MECOM","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF036OLF.bed.gz","ENCFF036OLF.bed.gz","ENCFF036OLF","ATF1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF036VQF.bed.gz","ENCFF036VQF.bed.gz","ENCFF036VQF","JUNB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF036WLT.bed.gz","ENCFF036WLT.bed.gz","ENCFF036WLT","NFE2L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF038RMT.bed.gz","ENCFF038RMT.bed.gz","ENCFF038RMT","CREM","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF040JIX.bed.gz","ENCFF040JIX.bed.gz","ENCFF040JIX","CREB1","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF040TDG.bed.gz","ENCFF040TDG.bed.gz","ENCFF040TDG","JUND","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF041RXQ.bed.gz","ENCFF041RXQ.bed.gz","ENCFF041RXQ","PBX3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF043BDQ.bed.gz","ENCFF043BDQ.bed.gz","ENCFF043BDQ","ELK1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF043UNR.bed.gz","ENCFF043UNR.bed.gz","ENCFF043UNR","ATF7","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF044AVI.bed.gz","ENCFF044AVI.bed.gz","ENCFF044AVI","ELK1","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF045ORD.bed.gz","ENCFF045ORD.bed.gz","ENCFF045ORD","JUND","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF045SMN.bed.gz","ENCFF045SMN.bed.gz","ENCFF045SMN","CREM","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF045YGD.bed.gz","ENCFF045YGD.bed.gz","ENCFF045YGD","CREM","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF047UIF.bed.gz","ENCFF047UIF.bed.gz","ENCFF047UIF","CEBPB","A549","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF048HHX.bed.gz","ENCFF048HHX.bed.gz","ENCFF048HHX","CREB1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF049HEP.bed.gz","ENCFF049HEP.bed.gz","ENCFF049HEP","ARNTL","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF049LVE.bed.gz","ENCFF049LVE.bed.gz","ENCFF049LVE","JUND","T47D","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF049TRE.bed.gz","ENCFF049TRE.bed.gz","ENCFF049TRE","FOSL1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF049YPY.bed.gz","ENCFF049YPY.bed.gz","ENCFF049YPY","RUNX1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF050YFJ.bed.gz","ENCFF050YFJ.bed.gz","ENCFF050YFJ","ATF2","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF051JBT.bed.gz","ENCFF051JBT.bed.gz","ENCFF051JBT","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF051NBN.bed.gz","ENCFF051NBN.bed.gz","ENCFF051NBN","JUNB","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF052TRP.bed.gz","ENCFF052TRP.bed.gz","ENCFF052TRP","FOSL2","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF053BQQ.bed.gz","ENCFF053BQQ.bed.gz","ENCFF053BQQ","CEBPB","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF053GQK.bed.gz","ENCFF053GQK.bed.gz","ENCFF053GQK","ATF7","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF053GWO.bed.gz","ENCFF053GWO.bed.gz","ENCFF053GWO","ELK1","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF053IKJ.bed.gz","ENCFF053IKJ.bed.gz","ENCFF053IKJ","CLOCK","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF053ZVO.bed.gz","ENCFF053ZVO.bed.gz","ENCFF053ZVO","JUN","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF054AZX.bed.gz","ENCFF054AZX.bed.gz","ENCFF054AZX","JUND","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF054ESU.bed.gz","ENCFF054ESU.bed.gz","ENCFF054ESU","FOSL2","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF054HTL.bed.gz","ENCFF054HTL.bed.gz","ENCFF054HTL","JUNB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF055JYQ.bed.gz","ENCFF055JYQ.bed.gz","ENCFF055JYQ","CEBPB","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF055WOU.bed.gz","ENCFF055WOU.bed.gz","ENCFF055WOU","FOSL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF056BGC.bed.gz","ENCFF056BGC.bed.gz","ENCFF056BGC","ELK1","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF056QPQ.bed.gz","ENCFF056QPQ.bed.gz","ENCFF056QPQ","JUN","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF057DUA.bed.gz","ENCFF057DUA.bed.gz","ENCFF057DUA","NPAS2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF057RCM.bed.gz","ENCFF057RCM.bed.gz","ENCFF057RCM","MAFK","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF058AXL.bed.gz","ENCFF058AXL.bed.gz","ENCFF058AXL","CEBPD","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF058FWB.bed.gz","ENCFF058FWB.bed.gz","ENCFF058FWB","MAFF","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF058NMZ.bed.gz","ENCFF058NMZ.bed.gz","ENCFF058NMZ","SP1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF059RDK.bed.gz","ENCFF059RDK.bed.gz","ENCFF059RDK","JUND","T47D","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF060LKL.bed.gz","ENCFF060LKL.bed.gz","ENCFF060LKL","CLOCK","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF060XHO.bed.gz","ENCFF060XHO.bed.gz","ENCFF060XHO","KLF6","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF061UNO.bed.gz","ENCFF061UNO.bed.gz","ENCFF061UNO","MYBL2","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF061YUC.bed.gz","ENCFF061YUC.bed.gz","ENCFF061YUC","DDIT3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF063CRS.bed.gz","ENCFF063CRS.bed.gz","ENCFF063CRS","CREM","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF063OWC.bed.gz","ENCFF063OWC.bed.gz","ENCFF063OWC","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF063XMG.bed.gz","ENCFF063XMG.bed.gz","ENCFF063XMG","BACH1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF064QGH.bed.gz","ENCFF064QGH.bed.gz","ENCFF064QGH","JUN","A549","TF ChIP-seq","peaks","bed narrowPeak"
"./ENCFF064WDQ.bed.gz","ENCFF064WDQ.bed.gz","ENCFF064WDQ","CEBPB","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF065CJT.bed.gz","ENCFF065CJT.bed.gz","ENCFF065CJT","NFE2L1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF065KFR.bed.gz","ENCFF065KFR.bed.gz","ENCFF065KFR","MAFK","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF066CDB.bed.gz","ENCFF066CDB.bed.gz","ENCFF066CDB","FOSL2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF066CIG.bed.gz","ENCFF066CIG.bed.gz","ENCFF066CIG","MAFK","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF066IIM.bed.gz","ENCFF066IIM.bed.gz","ENCFF066IIM","PBX1","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF067KEJ.bed.gz","ENCFF067KEJ.bed.gz","ENCFF067KEJ","CEBPB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF067MKL.bed.gz","ENCFF067MKL.bed.gz","ENCFF067MKL","JUNB","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF067XYR.bed.gz","ENCFF067XYR.bed.gz","ENCFF067XYR","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF068UNL.bed.gz","ENCFF068UNL.bed.gz","ENCFF068UNL","TBP","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF070EHR.bed.gz","ENCFF070EHR.bed.gz","ENCFF070EHR","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF070OJG.bed.gz","ENCFF070OJG.bed.gz","ENCFF070OJG","KLF4","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF070TER.bed.gz","ENCFF070TER.bed.gz","ENCFF070TER","BACH1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF072BMK.bed.gz","ENCFF072BMK.bed.gz","ENCFF072BMK","MAFK","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF072CQZ.bed.gz","ENCFF072CQZ.bed.gz","ENCFF072CQZ","NFE2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF072OXR.bed.gz","ENCFF072OXR.bed.gz","ENCFF072OXR","JUNB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF073ACH.bed.gz","ENCFF073ACH.bed.gz","ENCFF073ACH","CEBPB","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF074MLM.bed.gz","ENCFF074MLM.bed.gz","ENCFF074MLM","DDIT3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF075JEN.bed.gz","ENCFF075JEN.bed.gz","ENCFF075JEN","FOSL2","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF076YZO.bed.gz","ENCFF076YZO.bed.gz","ENCFF076YZO","ETS1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF076ZKJ.bed.gz","ENCFF076ZKJ.bed.gz","ENCFF076ZKJ","JUND","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF077ATS.bed.gz","ENCFF077ATS.bed.gz","ENCFF077ATS","CEBPB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF077HXE.bed.gz","ENCFF077HXE.bed.gz","ENCFF077HXE","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF077PGA.bed.gz","ENCFF077PGA.bed.gz","ENCFF077PGA","SP1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF077UUI.bed.gz","ENCFF077UUI.bed.gz","ENCFF077UUI","JUN","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF078LOY.bed.gz","ENCFF078LOY.bed.gz","ENCFF078LOY","ATF7","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF078MQH.bed.gz","ENCFF078MQH.bed.gz","ENCFF078MQH","GATA3","SK-N-SH","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF079BRO.bed.gz","ENCFF079BRO.bed.gz","ENCFF079BRO","ELK1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF079UOJ.bed.gz","ENCFF079UOJ.bed.gz","ENCFF079UOJ","JUN","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF079ZRO.bed.gz","ENCFF079ZRO.bed.gz","ENCFF079ZRO","PBX3","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF080RVQ.bed.gz","ENCFF080RVQ.bed.gz","ENCFF080RVQ","JUND","HCT116","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF080TQH.bed.gz","ENCFF080TQH.bed.gz","ENCFF080TQH","CEBPB","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF081YPW.bed.gz","ENCFF081YPW.bed.gz","ENCFF081YPW","JUND","T47D","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF083MVL.bed.gz","ENCFF083MVL.bed.gz","ENCFF083MVL","GTF2B","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF083XOF.bed.gz","ENCFF083XOF.bed.gz","ENCFF083XOF","RUNX1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF084AFZ.bed.gz","ENCFF084AFZ.bed.gz","ENCFF084AFZ","CREB1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF084CVA.bed.gz","ENCFF084CVA.bed.gz","ENCFF084CVA","FOSL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF084FOM.bed.gz","ENCFF084FOM.bed.gz","ENCFF084FOM","STAT6","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF084IPM.bed.gz","ENCFF084IPM.bed.gz","ENCFF084IPM","FOS","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF085GOJ.bed.gz","ENCFF085GOJ.bed.gz","ENCFF085GOJ","JUND","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF085MLO.bed.gz","ENCFF085MLO.bed.gz","ENCFF085MLO","ATF2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF085NHV.bed.gz","ENCFF085NHV.bed.gz","ENCFF085NHV","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF085QRM.bed.gz","ENCFF085QRM.bed.gz","ENCFF085QRM","CREB1","Ishikawa","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF085VAA.bed.gz","ENCFF085VAA.bed.gz","ENCFF085VAA","ELK1","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF086NHZ.bed.gz","ENCFF086NHZ.bed.gz","ENCFF086NHZ","ATF2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF086TAD.bed.gz","ENCFF086TAD.bed.gz","ENCFF086TAD","ATF4","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF087CHX.bed.gz","ENCFF087CHX.bed.gz","ENCFF087CHX","MAFF","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF087MFG.bed.gz","ENCFF087MFG.bed.gz","ENCFF087MFG","FOSL1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF088MWJ.bed.gz","ENCFF088MWJ.bed.gz","ENCFF088MWJ","CREB1","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF088WYS.bed.gz","ENCFF088WYS.bed.gz","ENCFF088WYS","JUND","HCT116","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF089BQU.bed.gz","ENCFF089BQU.bed.gz","ENCFF089BQU","ATF2","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF089MLX.bed.gz","ENCFF089MLX.bed.gz","ENCFF089MLX","RUNX1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF089SHU.bed.gz","ENCFF089SHU.bed.gz","ENCFF089SHU","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF091AYC.bed.gz","ENCFF091AYC.bed.gz","ENCFF091AYC","ATF1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF091MQJ.bed.gz","ENCFF091MQJ.bed.gz","ENCFF091MQJ","RUNX1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF091TOR.bed.gz","ENCFF091TOR.bed.gz","ENCFF091TOR","BACH1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF092FFG.bed.gz","ENCFF092FFG.bed.gz","ENCFF092FFG","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF092FMT.bed.gz","ENCFF092FMT.bed.gz","ENCFF092FMT","DDIT3","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF092MMG.bed.gz","ENCFF092MMG.bed.gz","ENCFF092MMG","CREM","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF092PUO.bed.gz","ENCFF092PUO.bed.gz","ENCFF092PUO","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF093ETJ.bed.gz","ENCFF093ETJ.bed.gz","ENCFF093ETJ","FOSL2","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF093TVZ.bed.gz","ENCFF093TVZ.bed.gz","ENCFF093TVZ","CEBPB","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF094MRW.bed.gz","ENCFF094MRW.bed.gz","ENCFF094MRW","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF095QYP.bed.gz","ENCFF095QYP.bed.gz","ENCFF095QYP","ATF3","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF096AMF.bed.gz","ENCFF096AMF.bed.gz","ENCFF096AMF","ATF7","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF096FWY.bed.gz","ENCFF096FWY.bed.gz","ENCFF096FWY","MAFK","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF096JJG.bed.gz","ENCFF096JJG.bed.gz","ENCFF096JJG","JUND","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF096MYL.bed.gz","ENCFF096MYL.bed.gz","ENCFF096MYL","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF096TPC.bed.gz","ENCFF096TPC.bed.gz","ENCFF096TPC","ESR1","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
