"file_name","file_accession","TF","cell_line","gene_name","n_overlapping_peaks"
"ENCFF832DVQ.bed.gz","ENCFF832DVQ","NFE2L1","HepG2","ULBP2",2
"ENCFF832DVQ.bed.gz","ENCFF832DVQ","NFE2L1","HepG2","ULBP3",4
"ENCFF832RYO.bed.gz","ENCFF832RYO","CREM","K562","MICA",2
"ENCFF832RYO.bed.gz","ENCFF832RYO","CREM","K562","MICB",1
"ENCFF832RYO.bed.gz","ENCFF832RYO","CREM","K562","RAET1E",1
"ENCFF832RYO.bed.gz","ENCFF832RYO","CREM","K562","ULBP1",1
"ENCFF832RYO.bed.gz","ENCFF832RYO","CREM","K562","ULBP2",1
"ENCFF832ZYX.bed.gz","ENCFF832ZYX","JUN","A549","MICA",1
"ENCFF832ZYX.bed.gz","ENCFF832ZYX","JUN","A549","ULBP1",2
"ENCFF832ZYX.bed.gz","ENCFF832ZYX","JUN","A549","ULBP3",1
"ENCFF833YAM.bed.gz","ENCFF833YAM","ATF7","HepG2","RAET1G",2
"ENCFF833YAM.bed.gz","ENCFF833YAM","ATF7","HepG2","ULBP2",1
"ENCFF833ZAC.bed.gz","ENCFF833ZAC","GATA3","SK-N-SH","RAET1E",1
"ENCFF833ZAC.bed.gz","ENCFF833ZAC","GATA3","SK-N-SH","RAET1L",1
"ENCFF833ZRV.bed.gz","ENCFF833ZRV","JUND","HCT116","MICA",1
"ENCFF833ZRV.bed.gz","ENCFF833ZRV","JUND","HCT116","RAET1E",4
"ENCFF833ZRV.bed.gz","ENCFF833ZRV","JUND","HCT116","RAET1L",2
"ENCFF833ZRV.bed.gz","ENCFF833ZRV","JUND","HCT116","ULBP1",1
"ENCFF833ZRV.bed.gz","ENCFF833ZRV","JUND","HCT116","ULBP3",2
"ENCFF834BCC.bed.gz","ENCFF834BCC","FOS","MCF-7","MICB",2
"ENCFF834BCC.bed.gz","ENCFF834BCC","FOS","MCF-7","ULBP3",4
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","MICA",4
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","MICB",2
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","RAET1E",2
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","RAET1G",1
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","ULBP1",1
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","ULBP2",1
"ENCFF834LHN.bed.gz","ENCFF834LHN","ETS2","K562","ULBP3",2
"ENCFF834TBQ.bed.gz","ENCFF834TBQ","ELK1","HepG2","MICA",2
"ENCFF834TBQ.bed.gz","ENCFF834TBQ","ELK1","HepG2","MICB",2
"ENCFF834TBQ.bed.gz","ENCFF834TBQ","ELK1","HepG2","RAET1E",1
"ENCFF834TBQ.bed.gz","ENCFF834TBQ","ELK1","HepG2","ULBP3",1
"ENCFF835GLG.bed.gz","ENCFF835GLG","MAFK","HepG2","MICA",4
"ENCFF835GLG.bed.gz","ENCFF835GLG","MAFK","HepG2","RAET1G",1
"ENCFF835QHY.bed.gz","ENCFF835QHY","ELK1","K562","MICB",1
"ENCFF835QHY.bed.gz","ENCFF835QHY","ELK1","K562","RAET1E",2
"ENCFF835QHY.bed.gz","ENCFF835QHY","ELK1","K562","ULBP1",1
"ENCFF835QHY.bed.gz","ENCFF835QHY","ELK1","K562","ULBP3",2
"ENCFF835UPN.bed.gz","ENCFF835UPN","CREB1","HepG2","ULBP3",2
"ENCFF835WVR.bed.gz","ENCFF835WVR","JUND","HCT116","MICA",1
"ENCFF835WVR.bed.gz","ENCFF835WVR","JUND","HCT116","RAET1E",3
"ENCFF835WVR.bed.gz","ENCFF835WVR","JUND","HCT116","RAET1L",2
"ENCFF836OIF.bed.gz","ENCFF836OIF","CREB1","HepG2","MICA",4
"ENCFF836OIF.bed.gz","ENCFF836OIF","CREB1","HepG2","MICB",1
"ENCFF836SJY.bed.gz","ENCFF836SJY","JUN","MCF-7",NA,0
"ENCFF837FAF.bed.gz","ENCFF837FAF","MAFG","HepG2",NA,0
"ENCFF838RSB.bed.gz","ENCFF838RSB","CEBPB","K562","MICA",1
"ENCFF838RSB.bed.gz","ENCFF838RSB","CEBPB","K562","MICB",1
"ENCFF838RSB.bed.gz","ENCFF838RSB","CEBPB","K562","ULBP1",2
"ENCFF838VNC.bed.gz","ENCFF838VNC","GATA3","MCF-7",NA,0
"ENCFF839UTU.bed.gz","ENCFF839UTU","FOSL2","A549","RAET1L",1
"ENCFF840JMH.bed.gz","ENCFF840JMH","GATA3","MCF-7","RAET1E",1
"ENCFF840JMH.bed.gz","ENCFF840JMH","GATA3","MCF-7","RAET1L",1
"ENCFF840JMH.bed.gz","ENCFF840JMH","GATA3","MCF-7","ULBP3",2
"ENCFF840KLA.bed.gz","ENCFF840KLA","FOSB","A549",NA,0
"ENCFF841CBK.bed.gz","ENCFF841CBK","ETS1","HepG2",NA,0
"ENCFF841ZKW.bed.gz","ENCFF841ZKW","CREB1","MCF-7","ULBP1",1
"ENCFF841ZKW.bed.gz","ENCFF841ZKW","CREB1","MCF-7","ULBP2",1
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","MICA",5
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","MICB",5
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","RAET1E",3
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","RAET1G",1
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","RAET1L",3
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","ULBP1",3
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","ULBP2",2
"ENCFF841ZQQ.bed.gz","ENCFF841ZQQ","FOSL1","K562","ULBP3",1
"ENCFF841ZTL.bed.gz","ENCFF841ZTL","GATA3","MCF-7",NA,0
"ENCFF842UTR.bed.gz","ENCFF842UTR","ATF2","K562","MICA",1
"ENCFF842UTR.bed.gz","ENCFF842UTR","ATF2","K562","ULBP1",1
"ENCFF842UTR.bed.gz","ENCFF842UTR","ATF2","K562","ULBP2",1
"ENCFF843CAU.bed.gz","ENCFF843CAU","JUN","K562",NA,0
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","MICA",5
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","MICB",5
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","RAET1G",1
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","RAET1L",1
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","ULBP1",2
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","ULBP2",2
"ENCFF843LLP.bed.gz","ENCFF843LLP","CXXC5","K562","ULBP3",2
"ENCFF843PIU.bed.gz","ENCFF843PIU","ATF4","HepG2","ULBP1",1
"ENCFF843PZW.bed.gz","ENCFF843PZW","ATF1","HepG2","ULBP3",2
"ENCFF844LUC.bed.gz","ENCFF844LUC","JUND","K562","MICB",4
"ENCFF844LUC.bed.gz","ENCFF844LUC","JUND","K562","RAET1L",1
"ENCFF844LUC.bed.gz","ENCFF844LUC","JUND","K562","ULBP3",3
"ENCFF844NZW.bed.gz","ENCFF844NZW","ATF1","K562","MICA",1
"ENCFF844NZW.bed.gz","ENCFF844NZW","ATF1","K562","RAET1G",1
"ENCFF844NZW.bed.gz","ENCFF844NZW","ATF1","K562","ULBP1",3
"ENCFF844UXU.bed.gz","ENCFF844UXU","ELK1","K562","RAET1E",1
"ENCFF844UXU.bed.gz","ENCFF844UXU","ELK1","K562","RAET1G",3
"ENCFF844UXU.bed.gz","ENCFF844UXU","ELK1","K562","RAET1L",2
"ENCFF844UXU.bed.gz","ENCFF844UXU","ELK1","K562","ULBP2",1
"ENCFF844UXU.bed.gz","ENCFF844UXU","ELK1","K562","ULBP3",2
"ENCFF845KIA.bed.gz","ENCFF845KIA","PBX1","A549","ULBP1",1
"ENCFF845KIA.bed.gz","ENCFF845KIA","PBX1","A549","ULBP2",2
"ENCFF845KIA.bed.gz","ENCFF845KIA","PBX1","A549","ULBP3",1
"ENCFF845NWV.bed.gz","ENCFF845NWV","DDIT3","HepG2",NA,0
"ENCFF846TVV.bed.gz","ENCFF846TVV","BACH1","K562",NA,0
"ENCFF847AGG.bed.gz","ENCFF847AGG","CREB1","HepG2","MICA",4
"ENCFF847AGG.bed.gz","ENCFF847AGG","CREB1","HepG2","MICB",1
"ENCFF847AGG.bed.gz","ENCFF847AGG","CREB1","HepG2","ULBP1",1
"ENCFF847AGG.bed.gz","ENCFF847AGG","CREB1","HepG2","ULBP2",1
"ENCFF847AGG.bed.gz","ENCFF847AGG","CREB1","HepG2","ULBP3",1
"ENCFF847YQG.bed.gz","ENCFF847YQG","CREM","HepG2",NA,0
"ENCFF848GBZ.bed.gz","ENCFF848GBZ","JUND","HCT116","MICA",2
"ENCFF848GBZ.bed.gz","ENCFF848GBZ","JUND","HCT116","RAET1E",2
"ENCFF848GBZ.bed.gz","ENCFF848GBZ","JUND","HCT116","RAET1L",2
"ENCFF848WYC.bed.gz","ENCFF848WYC","SP1","MCF-7",NA,0
"ENCFF849VCJ.bed.gz","ENCFF849VCJ","JUND","K562","MICA",5
"ENCFF849VCJ.bed.gz","ENCFF849VCJ","JUND","K562","RAET1E",3
"ENCFF849VCJ.bed.gz","ENCFF849VCJ","JUND","K562","ULBP1",4
"ENCFF852AAQ.bed.gz","ENCFF852AAQ","CREB1","HepG2","ULBP1",1
"ENCFF852CYZ.bed.gz","ENCFF852CYZ","CREB1","Ishikawa","ULBP1",1
"ENCFF852CYZ.bed.gz","ENCFF852CYZ","CREB1","Ishikawa","ULBP2",1
"ENCFF852HEY.bed.gz","ENCFF852HEY","SP1","MCF-7","RAET1L",1
"ENCFF852HEY.bed.gz","ENCFF852HEY","SP1","MCF-7","ULBP1",1
"ENCFF852HEY.bed.gz","ENCFF852HEY","SP1","MCF-7","ULBP3",2
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","MICA",3
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","MICB",1
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","RAET1E",1
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","ULBP1",3
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","ULBP2",2
"ENCFF852HVU.bed.gz","ENCFF852HVU","CLOCK","MCF-7","ULBP3",2
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","MICA",2
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","MICB",5
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","RAET1E",1
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","RAET1G",1
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","RAET1L",1
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","ULBP1",2
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","ULBP2",3
"ENCFF853PDJ.bed.gz","ENCFF853PDJ","CREB3L1","K562","ULBP3",1
"ENCFF855DWX.bed.gz","ENCFF855DWX","CEBPB","HepG2",NA,0
"ENCFF855INH.bed.gz","ENCFF855INH","KLF6","K562","MICA",3
"ENCFF855INH.bed.gz","ENCFF855INH","KLF6","K562","MICB",2
"ENCFF855INH.bed.gz","ENCFF855INH","KLF6","K562","RAET1G",1
"ENCFF855INH.bed.gz","ENCFF855INH","KLF6","K562","ULBP2",1
"ENCFF855INH.bed.gz","ENCFF855INH","KLF6","K562","ULBP3",1
"ENCFF855UMP.bed.gz","ENCFF855UMP","CEBPB","A549","RAET1E",1
"ENCFF855UMP.bed.gz","ENCFF855UMP","CEBPB","A549","ULBP1",1
"ENCFF856HFW.bed.gz","ENCFF856HFW","CREM","HepG2","MICA",4
"ENCFF856HFW.bed.gz","ENCFF856HFW","CREM","HepG2","MICB",3
"ENCFF856HFW.bed.gz","ENCFF856HFW","CREM","HepG2","ULBP2",1
"ENCFF856LKK.bed.gz","ENCFF856LKK","ELK1","MCF-7","RAET1E",1
"ENCFF856LKK.bed.gz","ENCFF856LKK","ELK1","MCF-7","RAET1G",1
"ENCFF856LKK.bed.gz","ENCFF856LKK","ELK1","MCF-7","ULBP1",2
"ENCFF856LKK.bed.gz","ENCFF856LKK","ELK1","MCF-7","ULBP3",2
"ENCFF856WER.bed.gz","ENCFF856WER","MECOM","K562","MICA",1
"ENCFF856WER.bed.gz","ENCFF856WER","MECOM","K562","MICB",1
"ENCFF856WER.bed.gz","ENCFF856WER","MECOM","K562","ULBP1",2
"ENCFF856WER.bed.gz","ENCFF856WER","MECOM","K562","ULBP2",1
"ENCFF857FTE.bed.gz","ENCFF857FTE","ELK1","MCF-7","RAET1E",1
"ENCFF857FTE.bed.gz","ENCFF857FTE","ELK1","MCF-7","ULBP1",1
"ENCFF857LGS.bed.gz","ENCFF857LGS","FOSL2","MCF-7","RAET1L",1
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","MICA",2
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","MICB",1
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","RAET1G",1
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","ULBP1",2
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","ULBP2",2
"ENCFF857MEZ.bed.gz","ENCFF857MEZ","SP1","HepG2","ULBP3",2
"ENCFF857YVK.bed.gz","ENCFF857YVK","ATF3","HepG2",NA,0
"ENCFF858IZV.bed.gz","ENCFF858IZV","JUND","HepG2","MICA",2
"ENCFF858IZV.bed.gz","ENCFF858IZV","JUND","HepG2","MICB",1
"ENCFF858IZV.bed.gz","ENCFF858IZV","JUND","HepG2","RAET1G",1
"ENCFF858IZV.bed.gz","ENCFF858IZV","JUND","HepG2","RAET1L",1
"ENCFF858KWK.bed.gz","ENCFF858KWK","CEBPB","HepG2","MICA",3
"ENCFF858KWK.bed.gz","ENCFF858KWK","CEBPB","HepG2","MICB",1
"ENCFF858KWK.bed.gz","ENCFF858KWK","CEBPB","HepG2","ULBP1",1
"ENCFF858NWA.bed.gz","ENCFF858NWA","SP1","K562","MICA",3
"ENCFF858NWA.bed.gz","ENCFF858NWA","SP1","K562","RAET1G",2
"ENCFF858NWA.bed.gz","ENCFF858NWA","SP1","K562","ULBP1",1
"ENCFF860UZX.bed.gz","ENCFF860UZX","ATF1","K562","ULBP1",1
"ENCFF860UZX.bed.gz","ENCFF860UZX","ATF1","K562","ULBP2",1
"ENCFF860VQI.bed.gz","ENCFF860VQI","MAFK","HepG2",NA,0
"ENCFF861MUF.bed.gz","ENCFF861MUF","STAT6","HepG2","MICA",2
"ENCFF862DXR.bed.gz","ENCFF862DXR","CEBPB","HepG2","MICA",1
"ENCFF863GRL.bed.gz","ENCFF863GRL","GATA3","MCF-7","RAET1L",1
"ENCFF863GRL.bed.gz","ENCFF863GRL","GATA3","MCF-7","ULBP1",1
"ENCFF863GRL.bed.gz","ENCFF863GRL","GATA3","MCF-7","ULBP3",2
"ENCFF863LIH.bed.gz","ENCFF863LIH","STAT6","K562","ULBP1",1
"ENCFF863WXR.bed.gz","ENCFF863WXR","JUN","MCF-7","RAET1E",1
"ENCFF863WXR.bed.gz","ENCFF863WXR","JUN","MCF-7","RAET1G",1
"ENCFF863WXR.bed.gz","ENCFF863WXR","JUN","MCF-7","RAET1L",2
"ENCFF863ZFH.bed.gz","ENCFF863ZFH","ATF6","K562","ULBP1",2
"ENCFF863ZFH.bed.gz","ENCFF863ZFH","ATF6","K562","ULBP2",1
"ENCFF864KPF.bed.gz","ENCFF864KPF","MAFF","K562","RAET1E",1
"ENCFF864KPF.bed.gz","ENCFF864KPF","MAFF","K562","RAET1L",1
"ENCFF864KPF.bed.gz","ENCFF864KPF","MAFF","K562","ULBP2",1
"ENCFF864KPF.bed.gz","ENCFF864KPF","MAFF","K562","ULBP3",2
"ENCFF865IDL.bed.gz","ENCFF865IDL","MYBL2","K562",NA,0
"ENCFF865OTB.bed.gz","ENCFF865OTB","ATF2","HepG2","MICA",1
"ENCFF865UPM.bed.gz","ENCFF865UPM","JUN","K562","MICA",1
"ENCFF865UPM.bed.gz","ENCFF865UPM","JUN","K562","ULBP1",1
"ENCFF865UPM.bed.gz","ENCFF865UPM","JUN","K562","ULBP2",1
"ENCFF865YCE.bed.gz","ENCFF865YCE","MAFG","HepG2","MICB",1
"ENCFF865YCE.bed.gz","ENCFF865YCE","MAFG","HepG2","ULBP1",1
"ENCFF866CXB.bed.gz","ENCFF866CXB","CEBPB","HepG2","MICA",1
"ENCFF866CXB.bed.gz","ENCFF866CXB","CEBPB","HepG2","MICB",1
"ENCFF866YBG.bed.gz","ENCFF866YBG","JUND","SK-N-SH","RAET1L",1
"ENCFF866YBG.bed.gz","ENCFF866YBG","JUND","SK-N-SH","ULBP1",1
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","MICA",3
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","MICB",4
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","RAET1G",2
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","RAET1L",1
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","ULBP1",1
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","ULBP2",3
"ENCFF867NYH.bed.gz","ENCFF867NYH","JUNB","K562","ULBP3",3
"ENCFF868BGR.bed.gz","ENCFF868BGR","ATF3","HCT116",NA,0
"ENCFF868QLL.bed.gz","ENCFF868QLL","ATF7","K562","MICB",2
"ENCFF868QLL.bed.gz","ENCFF868QLL","ATF7","K562","ULBP3",1
"ENCFF869PAZ.bed.gz","ENCFF869PAZ","MAFK","K562",NA,0
"ENCFF869RFC.bed.gz","ENCFF869RFC","DDIT3","K562",NA,0
"ENCFF870YDX.bed.gz","ENCFF870YDX","HOXA9","HepG2","MICB",1
"ENCFF870YDX.bed.gz","ENCFF870YDX","HOXA9","HepG2","RAET1L",2
"ENCFF870YDX.bed.gz","ENCFF870YDX","HOXA9","HepG2","ULBP1",2
"ENCFF870YDX.bed.gz","ENCFF870YDX","HOXA9","HepG2","ULBP3",2
"ENCFF870ZGY.bed.gz","ENCFF870ZGY","ELK1","MCF-7",NA,0
"ENCFF871PDU.bed.gz","ENCFF871PDU","CREM","HepG2","MICA",2
"ENCFF872KVF.bed.gz","ENCFF872KVF","SP1","HepG2","MICA",1
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","MICA",3
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","MICB",3
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","RAET1L",1
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","ULBP1",1
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","ULBP2",1
"ENCFF872NFM.bed.gz","ENCFF872NFM","ATF4","K562","ULBP3",2
"ENCFF873SVI.bed.gz","ENCFF873SVI","MAFK","MCF-7",NA,0
"ENCFF874EVS.bed.gz","ENCFF874EVS","CREB1","HepG2","ULBP3",2
"ENCFF874LLH.bed.gz","ENCFF874LLH","GATA3","MCF-7","MICA",1
"ENCFF874LLH.bed.gz","ENCFF874LLH","GATA3","MCF-7","MICB",1
"ENCFF874LLH.bed.gz","ENCFF874LLH","GATA3","MCF-7","RAET1L",1
"ENCFF874LLH.bed.gz","ENCFF874LLH","GATA3","MCF-7","ULBP1",1
"ENCFF874LLH.bed.gz","ENCFF874LLH","GATA3","MCF-7","ULBP3",4
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","MICA",4
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","MICB",5
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","RAET1E",3
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","RAET1G",1
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","ULBP1",3
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","ULBP2",2
"ENCFF874WMJ.bed.gz","ENCFF874WMJ","CREB3L1","K562","ULBP3",1
"ENCFF875CQY.bed.gz","ENCFF875CQY","MYBL2","K562","RAET1E",2
"ENCFF875CQY.bed.gz","ENCFF875CQY","MYBL2","K562","RAET1L",2
"ENCFF875CQY.bed.gz","ENCFF875CQY","MYBL2","K562","ULBP1",3
"ENCFF875CQY.bed.gz","ENCFF875CQY","MYBL2","K562","ULBP2",1
"ENCFF875ZOG.bed.gz","ENCFF875ZOG","JUN","HepG2","MICA",1
"ENCFF876OXC.bed.gz","ENCFF876OXC","NFE2L2","HepG2",NA,0
"ENCFF876SRV.bed.gz","ENCFF876SRV","MAFK","HepG2","MICA",1
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","MICA",5
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","MICB",3
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","RAET1G",3
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","ULBP1",3
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","ULBP2",2
"ENCFF877AND.bed.gz","ENCFF877AND","TBP","K562","ULBP3",3
"ENCFF877ANE.bed.gz","ENCFF877ANE","MYBL2","K562",NA,0
"ENCFF877KDO.bed.gz","ENCFF877KDO","CEBPB","K562","MICA",2
"ENCFF877KDO.bed.gz","ENCFF877KDO","CEBPB","K562","MICB",1
"ENCFF877KDO.bed.gz","ENCFF877KDO","CEBPB","K562","ULBP1",1
"ENCFF877UDE.bed.gz","ENCFF877UDE","FOSL1","K562","MICB",3
"ENCFF877UDE.bed.gz","ENCFF877UDE","FOSL1","K562","RAET1L",1
"ENCFF877UDE.bed.gz","ENCFF877UDE","FOSL1","K562","ULBP1",1
"ENCFF877UDE.bed.gz","ENCFF877UDE","FOSL1","K562","ULBP2",2
"ENCFF877UDE.bed.gz","ENCFF877UDE","FOSL1","K562","ULBP3",5
"ENCFF877YDP.bed.gz","ENCFF877YDP","BACH1","K562","MICA",1
"ENCFF877YDP.bed.gz","ENCFF877YDP","BACH1","K562","RAET1E",6
"ENCFF877YDP.bed.gz","ENCFF877YDP","BACH1","K562","ULBP1",2
"ENCFF878FYH.bed.gz","ENCFF878FYH","NFE2","K562","MICA",3
"ENCFF878FYH.bed.gz","ENCFF878FYH","NFE2","K562","MICB",1
"ENCFF878FYH.bed.gz","ENCFF878FYH","NFE2","K562","RAET1L",1
"ENCFF878FYH.bed.gz","ENCFF878FYH","NFE2","K562","ULBP3",1
"ENCFF878PSW.bed.gz","ENCFF878PSW","ATF1","K562","MICB",1
"ENCFF878PSW.bed.gz","ENCFF878PSW","ATF1","K562","ULBP1",1
"ENCFF878PSW.bed.gz","ENCFF878PSW","ATF1","K562","ULBP2",1
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","MICA",2
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","MICB",4
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","RAET1E",2
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","RAET1G",2
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","ULBP1",2
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","ULBP2",1
"ENCFF878VTI.bed.gz","ENCFF878VTI","ATF3","K562","ULBP3",1
"ENCFF880CFQ.bed.gz","ENCFF880CFQ","CEBPD","HepG2","MICA",5
"ENCFF880CFQ.bed.gz","ENCFF880CFQ","CEBPD","HepG2","MICB",2
"ENCFF880CFQ.bed.gz","ENCFF880CFQ","CEBPD","HepG2","RAET1G",3
"ENCFF880CFQ.bed.gz","ENCFF880CFQ","CEBPD","HepG2","ULBP3",1
"ENCFF880ETD.bed.gz","ENCFF880ETD","JUND","HepG2","MICA",2
"ENCFF880ETD.bed.gz","ENCFF880ETD","JUND","HepG2","RAET1E",2
"ENCFF880ETD.bed.gz","ENCFF880ETD","JUND","HepG2","RAET1G",1
"ENCFF880ETD.bed.gz","ENCFF880ETD","JUND","HepG2","RAET1L",2
"ENCFF880POK.bed.gz","ENCFF880POK","JUND","MCF-7","RAET1L",1
"ENCFF880POK.bed.gz","ENCFF880POK","JUND","MCF-7","ULBP2",1
"ENCFF880POK.bed.gz","ENCFF880POK","JUND","MCF-7","ULBP3",1
"ENCFF881BHF.bed.gz","ENCFF881BHF","ATF3","HepG2","MICB",1
"ENCFF881BHF.bed.gz","ENCFF881BHF","ATF3","HepG2","RAET1E",1
"ENCFF881BHF.bed.gz","ENCFF881BHF","ATF3","HepG2","RAET1L",1
"ENCFF881BHF.bed.gz","ENCFF881BHF","ATF3","HepG2","ULBP1",1
"ENCFF881BHF.bed.gz","ENCFF881BHF","ATF3","HepG2","ULBP2",1
"ENCFF882ARK.bed.gz","ENCFF882ARK","CEBPB","K562","MICA",1
"ENCFF882ARK.bed.gz","ENCFF882ARK","CEBPB","K562","MICB",1
"ENCFF882ARK.bed.gz","ENCFF882ARK","CEBPB","K562","ULBP1",1
"ENCFF882SPG.bed.gz","ENCFF882SPG","NFE2","K562","MICA",4
"ENCFF882SPG.bed.gz","ENCFF882SPG","NFE2","K562","MICB",4
"ENCFF882SPG.bed.gz","ENCFF882SPG","NFE2","K562","ULBP1",1
"ENCFF882SPG.bed.gz","ENCFF882SPG","NFE2","K562","ULBP2",1
"ENCFF882SPG.bed.gz","ENCFF882SPG","NFE2","K562","ULBP3",1
"ENCFF882VHN.bed.gz","ENCFF882VHN","ATF1","K562","ULBP1",1
"ENCFF882YLO.bed.gz","ENCFF882YLO","NFE2L2","HepG2",NA,0
"ENCFF883KWQ.bed.gz","ENCFF883KWQ","MAFK","HepG2","MICA",2
"ENCFF883KWQ.bed.gz","ENCFF883KWQ","MAFK","HepG2","RAET1E",2
"ENCFF883KWQ.bed.gz","ENCFF883KWQ","MAFK","HepG2","ULBP1",1
"ENCFF883KWQ.bed.gz","ENCFF883KWQ","MAFK","HepG2","ULBP3",1
"ENCFF883LRJ.bed.gz","ENCFF883LRJ","CREB1","MCF-7","MICB",1
"ENCFF883LRJ.bed.gz","ENCFF883LRJ","CREB1","MCF-7","ULBP1",1
"ENCFF883LRJ.bed.gz","ENCFF883LRJ","CREB1","MCF-7","ULBP2",1
"ENCFF883LRJ.bed.gz","ENCFF883LRJ","CREB1","MCF-7","ULBP3",1
"ENCFF883MEM.bed.gz","ENCFF883MEM","JUN","A549","ULBP1",1
"ENCFF883MEM.bed.gz","ENCFF883MEM","JUN","A549","ULBP3",1
"ENCFF884CMO.bed.gz","ENCFF884CMO","ATF1","K562","MICB",1
"ENCFF884CMO.bed.gz","ENCFF884CMO","ATF1","K562","ULBP3",4
"ENCFF884YAM.bed.gz","ENCFF884YAM","JUND","K562",NA,0
"ENCFF885JJG.bed.gz","ENCFF885JJG","FOSL2","MCF-7","MICA",2
"ENCFF885JJG.bed.gz","ENCFF885JJG","FOSL2","MCF-7","RAET1E",2
"ENCFF885JJG.bed.gz","ENCFF885JJG","FOSL2","MCF-7","RAET1L",1
"ENCFF885JJG.bed.gz","ENCFF885JJG","FOSL2","MCF-7","ULBP1",2
