ModelID	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	Gene	GeneEffect
ACH-000493	SNU-423	SNU423	SNU423_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP3	-0.350782142083099
ACH-000493	SNU-423	SNU423	SNU423_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP4	0.246853955961341
ACH-000493	SNU-423	SNU423	SNU423_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP5	0.161717300022255
ACH-000493	SNU-423	SNU423	SNU423_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP6	-0.491108051242204
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICA	-0.0200805379594728
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICB	-0.0719254294003877
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP1	0.261071267733309
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP2	-0.0383916300464411
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP3	0.0895632148176686
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP4	0.130656272379651
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP5	-0.170657597539118
ACH-000507	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP6	-0.1510558084244
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	MICA	0.0436066404710164
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	MICB	-0.265190534006689
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP1	-0.0198269233660986
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP2	0.257037027733087
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP3	0.0483455755871022
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP4	0.142892255944525
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP5	-0.0827916115604561
ACH-000518	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	ULBP6	-0.0456263297779942
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	MICA	0.126272700091022
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	MICB	-0.145478503915945
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP1	0.288761796833079
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP2	-0.122624835854496
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP3	-0.0391560671652408
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP4	0.133956685889708
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP5	-0.044456533153696
ACH-000524	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	ULBP6	-0.0981472491286917
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	0.042955590464763
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.199201935907846
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	0.148527538033476
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	-0.111231079764489
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	-0.0385591839677481
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.152947031315715
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	-0.0704860661843682
ACH-000525	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.109105636759835
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	MICA	-0.0245504475187621
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	MICB	-0.128311326529075
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP1	0.213397913331061
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP2	0.0284690423753121
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP3	-0.119914101013548
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP4	0.198932578485425
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP5	-0.0395248018849438
ACH-000545	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP6	0.0256897776136744
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICA	-0.00185511402655239
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	MICB	-0.273243877722999
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP1	0.110835138226767
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP2	0.0190119501335434
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP3	-0.0552837469261115
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP4	0.194950953322882
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP5	0.026647121576576
ACH-000552	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	ULBP6	0.013330827348051
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	MICA	0.204789562807456
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	MICB	-0.346814247674965
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP1	0.127418498691841
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP2	-0.0270472248928957
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP3	-0.259522428750101
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP4	0.172746820414885
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP5	-0.0616943172135086
ACH-000563	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP6	-0.077748225515383
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	MICA	-0.000367676153931212
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	MICB	-0.566650569601913
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP1	0.420767736176551
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP2	-0.00949746713097234
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP3	0.398974013057967
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP4	0.296289795505676
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP5	0.192315140700925
ACH-000579	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma	ULBP6	0.0147071735289966
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICA	0.0989908075438444
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICB	-0.30526769207397
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP1	0.0591297611414667
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP2	-0.101599916213787
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP3	-0.125495902695638
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP4	0.158456616975584
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP5	-0.058448803114885
ACH-000595	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP6	-0.115503240223081
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	MICA	0.0772864765996488
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	MICB	-0.240878907166464
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP1	-0.0345991289733428
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP2	-0.071381270059362
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP3	0.127422743256359
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP4	0.223434997546542
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP5	-0.0130392020978427
ACH-000618	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	ULBP6	-0.060495606510452
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	-0.0403845612598783
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.225145844985827
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	0.109770986924795
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	-0.110102289046048
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	-0.00757065214074612
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.205043174266148
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	-0.112086960850029
ACH-000639	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.00352800002769726
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	MICA	0.115296891477286
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	MICB	0.147251938227767
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP1	0.132490949387524
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP2	-0.276191114537877
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP3	0.0826656294852708
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP4	0.229387574283044
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP5	-0.0279484162792709
ACH-000648	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	ULBP6	-0.132452101323422
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICA	-0.190213196110423
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	MICB	-0.0662431243707908
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP1	-0.0791095598288517
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP2	-0.0495728179327388
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP3	0.111793024890217
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP4	0.290884869519921
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP5	0.0876731059070455
ACH-000652	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	ULBP6	-0.0722062041733207
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICA	0.00538897070482683
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICB	-0.298625368591103
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP1	0.0422414596872336
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP2	-0.195032977500101
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP3	-0.0337719767137423
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP4	0.0521387959260665
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP5	0.00595085190590407
ACH-000694	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP6	-0.0958611939679791
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	MICA	-0.0838326999012141
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	MICB	0.00559626145748643
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP1	0.397776692319917
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP2	-0.0358421631293723
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP3	0.134575564105364
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP4	0.158415709957002
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP5	0.0366780782724899
ACH-000697	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	ULBP6	-0.0570549862884162
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	-0.0129910160375121
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.166613289430571
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	0.106915014835806
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	0.0491162179759507
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	-0.0818857571196965
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.0637492608885433
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	0.0214577497469808
ACH-000698	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.173307267410521
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	MICA	0.151937073850518
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	MICB	-0.458843015473234
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP1	0.0665673380359626
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP2	-0.0265612449841639
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP3	-0.364614801488909
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP4	0.0577944783933371
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP5	-0.0438896136640945
ACH-000702	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma	ULBP6	-0.0340390642343131
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICA	0.0858056498660628
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICB	-0.13693755477637
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP1	0.223009076280766
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP2	-0.283127704546858
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP3	-0.16881488389728
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP4	0.0993082109985883
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP5	0.123365749898543
ACH-000706	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP6	-0.00900505957154231
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICA	0.199946224940076
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICB	-0.0120433358908313
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP1	0.11038211768296
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP3	-0.0750294777639702
ACH-000717	COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP4	0.123449730058939
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	MICA	0.0358438644644345
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	MICB	-0.432133118956543
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	ULBP1	-0.367599960733708
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	ULBP2	-0.252713534426233
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	ULBP3	-0.110840277582897
ACH-000739	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma	ULBP4	0.201104728377743
