"Program","Program_clean","Gene","rho","p_value","n_cells","FDR"
"TCAT_CD8-Trm","CD8-Trm","MICB",0.0798967768934567,2.66208478337976e-39,26866,2.10390571589691e-38
"TCAT_CD8-Trm","CD8-Trm","ULBP1",-0.00785572412981833,0.197892204989162,26866,0.258844079022197
"TCAT_CD8-Trm","CD8-Trm","ULBP2",-0.0107517756246059,0.0780225976084129,26866,0.117273229534117
"TCAT_CD8-Trm","CD8-Trm","ULBP3",0.0441102398220301,4.71647309899948e-13,26866,1.4627036826011e-12
"TCAT_CD8-Trm","CD8-Trm","RAET1E",-0.00155245468828862,0.799148815484785,26866,0.858734472779703
"TCAT_CD8-Trm","CD8-Trm","NKG2DL_sum",0.0839824049359081,2.96210661776259e-43,26866,2.68783748648828e-42
"TCAT_Th17-Activated","Th17-Activated","MICA",0.0796708592248889,4.34585772695675e-39,26866,3.32729732220126e-38
"TCAT_Th17-Activated","Th17-Activated","MICB",0.150318549343676,1.5385310237814e-135,26866,4.18822334251603e-134
"TCAT_Th17-Activated","Th17-Activated","ULBP1",0.0158179289094532,0.0095216179374224,26866,0.0169043217004963
"TCAT_Th17-Activated","Th17-Activated","ULBP2",0.0541819258879276,6.27846551296199e-19,26866,2.36649853950106e-18
"TCAT_Th17-Activated","Th17-Activated","ULBP3",0.0582604798383079,1.21146872935582e-21,26866,4.86573506052745e-21
"TCAT_Th17-Activated","Th17-Activated","RAET1E",0.00570450714341756,0.349797898434086,26866,0.432830732910864
"TCAT_Th17-Activated","Th17-Activated","NKG2DL_sum",0.15348935156073,2.66613301221007e-141,26866,8.16503234989335e-140
"TCAT_Tfh-2","Tfh-2","MICA",0.044352246796909,3.51717281771011e-13,26866,1.10475300043459e-12
"TCAT_Tfh-2","Tfh-2","MICB",0.0405079662940479,3.09418130680054e-11,26866,8.81481883914106e-11
"TCAT_Tfh-2","Tfh-2","ULBP1",0.0133788526001897,0.0283143028287032,26866,0.045045481772937
"TCAT_Tfh-2","Tfh-2","ULBP2",0.0201155579466226,0.000976221830309661,26866,0.00191339478740694
"TCAT_Tfh-2","Tfh-2","ULBP3",0.00593523981678196,0.330652899516533,26866,0.413316124395666
"TCAT_Tfh-2","Tfh-2","RAET1E",0.00757789743848258,0.214221093684366,26866,0.277694010331585
"TCAT_Tfh-2","Tfh-2","NKG2DL_sum",0.0437201534339352,7.54374792225613e-13,26866,2.31027280119094e-12
"TCAT_OX40/EBI3","OX40/EBI3","MICA",0.0507039475057301,9.11579829818104e-17,26866,3.10190358757549e-16
"TCAT_OX40/EBI3","OX40/EBI3","MICB",0.0846027732536735,7.1446507435066e-44,26866,7.00175772863647e-43
"TCAT_OX40/EBI3","OX40/EBI3","ULBP1",0.0193918119001882,0.00147970811822564,26866,0.00285455503122269
"TCAT_OX40/EBI3","OX40/EBI3","ULBP2",0.0422105518944009,4.47102499623305e-12,26866,1.35234706676185e-11
"TCAT_OX40/EBI3","OX40/EBI3","ULBP3",0.0229633450739016,0.00016707718334016,26866,0.000343982436288565
"TCAT_OX40/EBI3","OX40/EBI3","RAET1E",0.00986314586268648,0.105960839439106,26866,0.15452622418203
"TCAT_OX40/EBI3","OX40/EBI3","NKG2DL_sum",0.0840169597831234,2.73727836316018e-43,26866,2.57935845759324e-42
"TCAT_IEG3","IEG3","MICA",0.0234465313868465,0.000121323873389739,26866,0.000254054264790479
"TCAT_IEG3","IEG3","MICB",0.0615138735552272,6.00974228944803e-24,26866,2.72664233502735e-23
"TCAT_IEG3","IEG3","ULBP1",0.00574997495132207,0.3459706038375,26866,0.430268009848667
"TCAT_IEG3","IEG3","ULBP2",0.00716045596700645,0.240547221927362,26866,0.310179312485283
"TCAT_IEG3","IEG3","ULBP3",-0.032093595607992,1.42866262761393e-07,26866,3.57165656903482e-07
"TCAT_IEG3","IEG3","RAET1E",0.000710477505174125,0.907297569833493,26866,0.933982792475654
"TCAT_IEG3","IEG3","NKG2DL_sum",0.0507618236509948,8.41332502925967e-17,26866,2.9031896227727e-16
"TCAT_SOX4/TOX2","SOX4/TOX2","MICA",0.0151418369299728,0.0130682939871173,26866,0.0223897344534527
"TCAT_SOX4/TOX2","SOX4/TOX2","MICB",0.0601103585649465,6.13989636333555e-23,26866,2.6390782614337e-22
"TCAT_SOX4/TOX2","SOX4/TOX2","ULBP1",-0.00206300915754955,0.735265686675797,26866,0.79708005856447
"TCAT_SOX4/TOX2","SOX4/TOX2","ULBP2",-0.011695555594999,0.0552407945058387,26866,0.0845874665870655
"TCAT_SOX4/TOX2","SOX4/TOX2","ULBP3",0.038773482172998,2.05199185044851e-10,26866,5.64874161078523e-10
"TCAT_SOX4/TOX2","SOX4/TOX2","RAET1E",-0.00292511329199008,0.63163298176857,26866,0.713134011674192
"TCAT_SOX4/TOX2","SOX4/TOX2","NKG2DL_sum",0.0549568583984349,1.98149607779652e-19,26866,7.58541467281482e-19
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","MICA",-0.0111430708819041,0.0677876426130828,26866,0.102518348396329
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","MICB",-0.065325288135723,8.35048288397575e-27,26866,4.3529112905831e-26
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","ULBP1",-0.0094672541259136,0.12072777538693,26866,0.169018885541702
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","ULBP2",0.00935056096090896,0.125374758361575,26866,0.1735413321954
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","ULBP3",-0.0755069284890961,2.83942431359717e-35,26866,1.88015934278731e-34
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","RAET1E",-6.35661406901275e-05,0.991687352821466,26866,0.991687352821466
"TCAT_CD40LG/TXNIP","CD40LG/TXNIP","NKG2DL_sum",-0.0487110130581044,1.3656814888404e-15,26866,4.52151303737699e-15
"TCAT_Tph","Tph","MICA",0.0707461257876954,3.67040983825825e-31,26866,2.09128002412389e-30
"TCAT_Tph","Tph","MICB",0.0837096237106026,5.51732828642642e-43,26866,4.82766225062311e-42
"TCAT_Tph","Tph","ULBP1",0.020393484428339,0.000829203939425502,26866,0.00163834649321974
"TCAT_Tph","Tph","ULBP2",0.048514410983985,1.77346723713485e-15,26866,5.79332630797384e-15
"TCAT_Tph","Tph","ULBP3",-0.0133999316066814,0.028066240358609,26866,0.044942672469668
"TCAT_Tph","Tph","RAET1E",0.0144504678695822,0.01785709142,26866,0.029965667108904
"TCAT_Tph","Tph","NKG2DL_sum",0.0986572772826932,4.31572722779253e-59,26866,5.87418428227316e-58
"TCAT_Exhaustion","Exhaustion","MICA",0.0503559528909336,1.47360690545057e-16,26866,4.94566701144369e-16
"TCAT_Exhaustion","Exhaustion","MICB",0.10128705395501,3.35324579352951e-62,26866,5.47696812943154e-61
"TCAT_Exhaustion","Exhaustion","ULBP1",0.0162419298413551,0.00776219900040856,26866,0.0138813047817525
"TCAT_Exhaustion","Exhaustion","ULBP2",0.00917293452613733,0.13271435409161,26866,0.181648138281813
"TCAT_Exhaustion","Exhaustion","ULBP3",-0.00902812553640818,0.138940533064424,26866,0.188068677352398
"TCAT_Exhaustion","Exhaustion","RAET1E",0.00523216599827925,0.391134086577501,26866,0.474395303027167
"TCAT_Exhaustion","Exhaustion","NKG2DL_sum",0.100028581290128,1.05654557626123e-60,26866,1.61783541365001e-59
"TCAT_Tfh-1","Tfh-1","MICA",0.0292049857278936,1.68666474503046e-06,26866,4.01196953915013e-06
