"DotPlot_Group";"gene";"avg_exp";"pct_exp";"avg_exp_scaled";"gene_group"
"4-1BB-FCER1G";"TNFRSF4";"0,373565497895349485";"34,682080924855491";"1,86841467981704268";"Activation"
"4-1BB-FCER1G";"TNFRSF8";"0,137361797778513928";"27,167630057803464";"-0,30856542530194975";"Activation"
"4-1BB-FCER1G";"TNFRSF9";"0,134912282833074160";"17,919075144508671";"-0,04681525560702955";"Activation"
"4-1BB-FCER1G";"TNFSF13B";"0,242937062155107242";"36,416184971098261";"1,30293349145388571";"Activation"
"CD223-FCER1G";"CRTAM";"0,036399320708100265";"5,524861878453039";"-0,44542345030216290";"Activation"
"CD223-FCER1G";"DUSP4";"0,557151305139015895";"54,696132596685089";"-0,74264528536134855";"Activation"
"CD223-FCER1G";"ID3";"0,268998795490551001";"34,254143646408842";"-0,43691596823233064";"Activation"
"CD223-FCER1G";"IFNG";"0,151528503387749203";"18,784530386740332";"-0,68606008596107315";"Activation"
"CD223-FCER1G";"IL2RA";"0,972070830721672441";"76,795580110497241";"0,13216047932871580";"Activation"
"CD223-FCER1G";"LAIR2";"0,188228950792872246";"17,679558011049721";"0,62555013464190257";"Activation"
"CD223-FCER1G";"LAYN";"0,391497550894818080";"39,779005524861880";"0,85915258394673799";"Activation"
"CD223-FCER1G";"NPW";"0,343927531285405153";"27,071823204419886";"-0,24017427736113361";"Activation"
"CD223-FCER1G";"RGS16";"1,249761456804576731";"82,872928176795583";"0,99210543914858784";"Activation"
"CD223-FCER1G";"TNFRSF18";"0,311104555027690299";"34,254143646408842";"0,43550018239665672";"Activation"
"CD223-FCER1G";"TNFRSF4";"0,063426962527493733";"8,287292817679557";"-0,37589487667973071";"Activation"
"CD223-FCER1G";"TNFRSF8";"0,129672064291475236";"20,441988950276244";"-0,38179910444869852";"Activation"
"CD223-FCER1G";"TNFRSF9";"0,107352638529516015";"10,497237569060774";"-0,23909874955073135";"Activation"
"CD223-FCER1G";"TNFSF13B";"0,232829438460336491";"30,939226519337016";"1,17020185745726613";"Activation"
"CD30-CD79B";"CRTAM";"0,174150324741189050";"26,018808777429470";"2,53943597759113127";"Activation"
"CD30-CD79B";"DUSP4";"1,135412109987891549";"88,087774294670851";"1,18411106267449906";"Activation"
"CD30-CD79B";"ID3";"0,417172866557803501";"49,529780564263319";"0,20635951273995004";"Activation"
"CD30-CD79B";"IFNG";"0,166370567884330328";"19,749216300940439";"-0,60665684501248529";"Activation"
"CD30-CD79B";"IL2RA";"0,917466214009702297";"77,742946708463947";"-0,05615531676610509";"Activation"
"CD30-CD79B";"LAIR2";"0,274413920522282528";"33,228840125391848";"1,23951908781793585";"Activation"
"CD30-CD79B";"LAYN";"0,772579734014936736";"66,144200626959247";"2,48491286876610840";"Activation"
"CD30-CD79B";"NPW";"0,984969939095625135";"65,203761755485885";"1,25918590566916166";"Activation"
"CD30-CD79B";"RGS16";"1,110873983371138296";"79,623824451410670";"0,66204267567294139";"Activation"
"CD30-CD79B";"TNFRSF18";"0,307019670391250665";"39,184952978056423";"0,41144340174516436";"Activation"
"CD30-CD79B";"TNFRSF4";"0,058314174809986616";"9,404388714733543";"-0,41289343386041261";"Activation"
"CD30-CD79B";"TNFRSF8";"0,386146607952685961";"57,993730407523515";"2,06075296467731039";"Activation"
"CD30-CD79B";"TNFRSF9";"0,161759239609828825";"21,316614420062695";"0,14049582119534593";"Activation"
"CD30-CD79B";"TNFSF13B";"0,127732078405147526";"19,435736677115987";"-0,20991920265632769";"Activation"
"CD357-CD79B";"CRTAM";"0,038376357814365672";"6,363636363636363";"-0,40258399597402117";"Activation"
"CD357-CD79B";"DUSP4";"0,920631046287937127";"80,909090909090907";"0,46846377264257183";"Activation"
"CD357-CD79B";"ID3";"0,204481420439640016";"26,363636363636360";"-0,71700846463210133";"Activation"
"CD357-CD79B";"IFNG";"0,449924288578801790";"54,545454545454540";"0,91032109369395708";"Activation"
"CD357-CD79B";"IL2RA";"0,778198629898338212";"73,636363636363626";"-0,53644961331749474";"Activation"
"CD357-CD79B";"LAIR2";"0,000000000000000000";"0,000000000000000";"-0,71536501841275046";"Activation"
"CD357-CD79B";"LAYN";"0,010064327539768356";"1,818181818181818";"-0,76810529718545917";"Activation"
"CD357-CD79B";"NPW";"0,150526482274268486";"20,000000000000000";"-0,69252786381751763";"Activation"
"CD357-CD79B";"RGS16";"0,383593895976561627";"50,000000000000000";"-1,06632108192184405";"Activation"
"CD357-CD79B";"TNFRSF18";"0,103095539273423839";"16,363636363636363";"-0,78951048764632703";"Activation"
"CD357-CD79B";"TNFRSF4";"0,032991064046334430";"3,636363636363636";"-0,59614347539324342";"Activation"
"CD357-CD79B";"TNFRSF8";"0,106577825839175147";"22,727272727272727";"-0,60173859283343334";"Activation"
"CD357-CD79B";"TNFRSF9";"0,042076349072725408";"10,000000000000000";"-0,69453107916217072";"Activation"
"CD357-CD79B";"TNFSF13B";"0,049945334301355518";"9,090909090909092";"-1,23140179440683117";"Activation"
