SYMBOL,D1_UTD,D2_UTD,D3_UTD,D1_NKG2D,D2_NKG2D,D3_NKG2D,D1_N_1012,D2_N_1012,D3_N_1012,D1_NZ,D2_NZ,D3_NZ,D1_NZ_10,D3_NZ_10,D1_N_10Z,D2_N_10Z,D3_N_10Z
CFAP418,13,57.316,23,16,16,8,31.897,22,98.19,47.926,21,86.721,21,125.662,26.857,32,212.728
CFAP53,5,5,2,1,3,1,2,1,3,5,2,1,2,4,2,1,3
CFAP53P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP57,2,4,0,12,10,0,7,6,6,6,2,0,2,3,0,0,1
CFAP68,166.03300000000002,289.99999999999994,182,140,183.99999999999997,182,118,178.99900000000002,215.001,195.00000000000003,120.00000000000001,193,86,368.99899999999997,76.999,91,479.465
CFAP69P1,0,0,0,0,1,0,0,2,0,2,1,1,0,0,0,0,0
CFAP77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP90,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CFAP95,7,153,10,0,31,7,15,132,19,9,72,33.001,2,28.998999999999995,10,46,33.999
CFAP96,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
CFAP97D1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CFAP97D2,2,6,25,5,1,32,0,7,0,0,0,2,0,0,1,0,0
CFAP97P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFC1B,0,1,0,3,0.5,0,0,0,0,1,0,3,0,0.5,0,0,0
CFD,47,29.089,81,47,12,52.17,15.903,5,8,2,10,11.807,14,31.337,15,7,26
CFDP1,707.2809999999998,1574.486,679.99,631.8689999999999,536.0550000000001,492.45300000000003,615.1129999999999,526.428,825.5809999999999,847.6370000000001,550.499,937.234,304.338,1271.8589999999997,333.349,417.429,1566.7409999999998
CFHR1,0,0,0,3,0,0,0,0,0,1,1.348,0,0,0,0,2.725,1
CFL1P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFTRP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CGB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGB5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
CGB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH25H,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
CHAC2,123,208.2,34,267,125,47,472.165,178,902.016,751.365,210,607,345,1225.327,323,239,2114
CHAF1B,302.34900000000005,617,72,632.9999999999999,181,67,693.999,402,1831,1205,785,1762.9400000000003,391.99999999999994,2494,435.99999999999994,661.757,3232.103
CHAMP1,168.041,522,106.00000000000001,357,128,76,262.999,197,597,411.99999999999994,354,746.002,112,1068.001,197,419.00000000000006,1367.0189999999998
CHCHD1,832,1219,382,691,563,391,1126,670.002,1330.4740000000002,1325,618,956,596,1804.375,557,534,2512
CHCHD10,853,958,549.679,729,418,405,1465,400,1834.13,1922.818,875.9100000000001,2007.019,893,4140.772,707,653,4901.712000000001
CHCHD2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHCHD2P11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHCHD2P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHCHD4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHCHD4P5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0
CHD9NB,2,3,0,3,1,1,10,0,8,16,4,8,5,23,6,5,13
CHEK2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEK2P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEK2P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHKB-CPT1B,18.998,74.248,13.368,10.622,16.026,13.924999999999999,0,8.421,24.022,24.333,18.256,39.818,0,35.435,3.529,24.028,50.486000000000004
CHML,77.945,269.537,189.743,228.234,75.01,113.448,164.047,133.329,521.3100000000001,411.59,112.927,612.4770000000001,190.5,761.4689999999999,136.051,129.482,1128.7
CHMP1AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHMP1B,1294.176,4430.153,1970.499,1038,1498.649,1827.397,839.48,1595,1737.814,1396.956,1232.13,2031.535,547,2566.984,510.069,1013.77,3557.004
CHMP4B,3168.084,6869.485,2609.855,2859,2050.993,1676.995,1951.877,1992.004,3387.656,3478.995,3459.001,5572.885,1348,6922.458,1281.972,2666.987,7156.648
CHMP4C,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHMP6,710,2671.9150000000004,912,647.404,972.0060000000001,690,680,888.075,1249,1019,1173,1521.967,278,2358.004,408,857.216,2801.037
CHP1P3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHRM4,1,13,26,5,7,12,8,1,18,0,6,36,1,37,0,5,15
CHRNA10,0,5,5,6,1,1,1,2,4,4,4,13,0,19,2,10,16
CHRNA6,3,18,1,18,0,2,13,9,50,14,13,33,3,37,8,6,43
CHRNA9,1,2,2,0,1,0,1,0,0,2,1,1,0,3,1,0,0
CHRNB2,0,3,1,1,1,0,0,0,2,0,5,2,0,0,1,3,5
CHRNB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHST1,0,5,0,0,2,0,3,11,8,17,0,23,1,23,1,3,11
CHST14,270,1133,398,301.003,305,289,336,321.127,511,417,398,495,147,900,217,374,1107
CHST2,814,2119,109,985,441,68,680,1064.065,1083,1535,1891,2177.3,284,1754.063,515,1618.006,2466
CHST3,1,7,0,28,0,0,8,7,0,22,3,1,2,4,9,4,0
CHST7,131,849.005,98,261,204,70,144,170,186,216.865,228,228,117,462.081,121,292,466
CHSY1,504,1891.172,573,648,629,344,551,792,1717.737,1460,1079,2040,478,3122,478,1111,3636.9999999999995
CHSY3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CIAO1,2239.0009999999997,4285.977000000001,1466.645,2062.6989999999996,1366.459,1605,2151.354,1782,3780,3030.9999999999995,2003.796,3361.021,2480.001,5369.4,1159.0009999999997,1636.576,7657.838
CIAO2AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIB3,2,1,0,0,2,0,2,1,1,2,3,0,1,1,0,0,0
CIC,346.11,1738.417,633.0000000000001,898,82,168,238.00199999999998,236.999,1081.001,660.0010000000001,1207.999,2724.3529999999996,137.999,2577.0009999999997,367.001,1172.999,1747.001
CICP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CICP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CICP27,1.069,0,0,2.098,2.523,0,0,1,1,0,0,2.102,6.405,5.488,0,1.042,0
CICP28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CILP,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CILP2,1,2,1,8,0,0,1,4,3,5,8,3,0,12,1,14,6
CIMAP1C,0,3,0,0,1,0,1,1,1,2,1,3,0,2,0,0,0
CIMIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIMIP2A,1.001,1.001,0,3,0,0,7.003,1.001,24.038999999999998,9.009,17.016,36.073,1.001,93.145,2.005,7.007,105.156
CIMIP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIPC,138.785,547.9999999999999,179.802,200.97,198,152,101,205,293,245,134,389,90,472.072,100,147,651.001
CIR1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CIR1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIR1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIROP,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
CISD3,1582.374,2534.825,1135.732,1246.799,1450.963,1008.4960000000001,1757.944,858.94,1491.7259999999999,1453.797,1768.307,901.86,1044.995,3256.995,852.874,1491.991,3475.465
CIST1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
CITED4,99,307,331,54,36,140,81,42,108,136,151,234,50,491,57,116,356
CKAP2LP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CKLF-CMTM1,21.331,82.051,7.3420000000000005,12.178999999999998,20.972,7.55,42.435,45.39,32.055,10.703,18.357,25.511999999999997,3.144,39.318000000000005,19.932000000000002,19.837,67.214
CKM,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CKS2,1835,1959.038,547,2204,1111,601,3205.609,1554,2936.424,4661.062,1418,2243,1445,4173.463,1652,1314,6170.932
CLC,561,144,49,432,155,35,13,6,7,13,45,3,3,4,14,6,8
CLCA2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CLCA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLCN3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN1,0,0,0,0,0,0,1,0,0,3,1,0,1,5,3,1,1
CLDN16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN20,0,0,0,0,1,0,0,1,1,0,3,3,0,0,1,0,1
CLDN22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN23,7,7,0,33,1,0,2,0,1,3,1,4,0,6,7,5,8
CLDN24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CLDN34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLDN8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN9,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDND2,6,13.37,10,16,5,4,4.3469999999999995,1,7,7.114,21.327,16.227,1,30,2.084,14,21
CLEC12B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CLEC14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC19A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC2B,1820.9999999999998,2341.943,1009.149,766.664,1379,1205.7930000000001,522.9540000000001,896.7420000000001,675.9989999999999,621.029,621.999,717.814,279,1007.731,187.87,484,1131.932
CLEC2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC3B,18,18,0,0,14,2,0,0,0,0,2,0,0,0,0,9,3
CLEC4D,0,0,0,0,3,0,3,0,3,3,0,4,0,3,0,1,11
CLEC4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC4F,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
CLEC5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLEC6A,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,3
CLEC9A,4,1,0,2,2,0,0,1,1,0,0,0,0,0,0,0,2
CLIC1,12742.781,25750.55,7106.721,10599.937,15738.718,7039.525,10465.618999999999,11731.023000000001,11870.782000000001,14463.474999999999,12827.721000000001,13506.922,4989.003000000001,20253.122,5575.993,11263.872,27368.518
CLN3,2.871,6.353,1.66,1.623,8.532,6.817,1.689,0,0,1.44,0,5.5760000000000005,3.43,5.697,6.28,0,4.707
CLNS1A,1575.0749999999998,3444.9999999999995,1715.9999999999998,2237.999,1861.0010000000002,1972.001,2561.1679999999997,1763.0000000000002,3696.0010000000007,3634.043,1221.452,3105.729,1437.5539999999999,5213.984,1598.921,1146.001,8367.076
CLNS1AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLP1,333,729.9989999999999,210,475.00000000000006,406.00100000000003,167.00000000000003,464,403,618,707.999,351,595,263,904,270,285,1413
CLPTM1LP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLPX,506,1928.031,756.375,797.0010000000001,664.997,587.0020000000001,432,696.998,1156.0049999999999,887,670,1531.1399999999999,342.85900000000004,1913.9990000000003,387,633.2299999999999,2716.922
CLRN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLRN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLTRN,0,12.933,3,1,0,2,0,4,3,3.828,2.92,2,0,1.86,0,5,3.884
CLUHP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLUHP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMBL,22,21,5,26,15,4,57,11,32,68,5,15,56,53,43,7,66
CMC2,1126.265,1216.2269999999999,506.254,1029.6879999999999,608.977,608.838,2146.4219999999996,882.078,2746.646,2869.2359999999994,1128.483,2164.3169999999996,1385.65,3944.773000000001,1108.752,883.0340000000001,5972.152
CMPK1P2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMTM6,2854,8269.39,2250.737,3778,5193.426,2481,2825,3853,6048,5423.383,3661,6424.9220000000005,4374.912,9300.687,2027.002,3539.86,13699.219
CMTM8,50,201.055,18,60,37,16,18,17,27,31,41,49,13,59,11,21,42
CNEP1R1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNIH3,25,58.03,22,20,16,24,7.008,21.056,24.022,15.031,14.009,14.006,8,24.023,3,13,32
CNN1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CNN2P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN2P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNN2P6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CNOT11,706,2469,853.773,1111.049,821,645,880,1114.6380000000001,2005,1504.634,1050,2150.714,439.995,3138.227,663,1124.001,4339.958
CNOT4P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNPY2,1777.263,2851.978,1243.701,1508.398,1174.3,1137.092,2491.196,1291.594,2828.689,3059.006,1853.1040000000003,2572.183,1560.824,4615.609,1044.12,1255.528,6140.595
CNPY4,344.96999999999997,834.999,629,245.999,216,360,224,209.001,321.999,313.00000000000006,214.999,496.79,73.001,561.5830000000001,118,208,659
CNR2,147,120,21,157,22,15,3,7,13,4,6.004,17,6,33,3,11,30.006
CNRIP1,4,5,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0
CNTF,1,22,12,2,6,3,0,6.624,20.83,14.785,21,28.397,3.101,33.809,6,24,53
CNTN3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.019
CNTNAP3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COA3,1463,2337,829.927,1136,1087,916,1625,1032,2060,2108,1074.266,1413.461,1554.994,2340.232,667,697.964,3315.481
COA4,578.0000000000001,1380,579.0000000000001,701.999,746.001,582,1231,823,1805,1719.999,610.999,1368.0829999999999,565.0009999999999,2959.317,725.6480000000001,637.001,4093.048
COA5,519,732.9999999999999,325,444,356.001,378,372.99899999999997,329.002,483.001,419,259,410.00100000000003,340,664,182,221.99900000000002,905.001
COA7,173,492,128,267,197,126,435,248,1095.008,867,322,969,340,1512.055,380,283,2569
COA8,447.15400000000005,1071.1129999999998,513.56,580.2479999999999,515.145,533.424,614.5939999999999,489.678,1060.4050000000002,909.196,465.57900000000006,854.934,473.225,1637.6700000000003,357.38899999999995,377.7970000000001,2223.2290000000003
COBLP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COIL,227,970,298,389,379,275,364,409,690,640,360,799,393,1114.302,312,348,1746.999
COL11A2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL5A3,21,376,4,34,205.008,0,8,108,13,5,21,11,4,12,6,38,1
COLEC10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD10,206,622.4190000000001,218,321.001,369,304,232,289.00800000000004,496.977,304.03499999999997,176.001,419,188.001,564.0029999999999,132,196.99900000000002,974.9369999999999
COMMD2,326,1133.9999999999998,553.9989999999999,403,443,526.9999999999999,391,590,969.0009999999999,789.999,402,908.0030000000002,268.001,1374.296,301.999,370.001,2205.0009999999997
COMMD3-BMI1,0,22.245,11.624,0,3.747,10.883,0,16.04,17.459,6.359,0,3.92,0,0,0,0,9.795
COMMD5P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS4,759.6750000000001,1838.965,672,901.001,827.003,738.9989999999999,727,882.0010000000001,1377.999,1238.9999999999998,601.305,1137.249,498.99999999999994,1703.1000000000001,469.999,565.814,2764.9539999999997
COPS5P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS8P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COQ10B,300,1307.377,348,360,467,303,380,562.016,739,600,556,724,259,1064.999,254.99999999999997,586.146,1537.0000000000002
CORO1CP1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORO7,1819.8220000000001,6583.829999999999,3330.099999999999,1941.001,1484.836,1600.538,966.8509999999998,1383.0599999999997,1831.6009999999999,1241.241,2049.3869999999997,3022.22,417.00000000000006,4163.491,582.9999999999999,1985.174,3698.9940000000006
CORT,1.306,2.747,1.511,0,3.268,2.384,2.718,0,4.306,5.005,8.144,10.042,0,25.588,1.188,1.28,27.668
COTL1,5674,33264.355,17693.845,11374,15954.705,11830.412,11735.000999999998,27622.017,23261.785,17212.181,19667.164999999994,25741.026,3750.382,32248.152000000002,6711.476,13658,38916.431000000004
COX14,861.804,1316.781,596.866,504.99899999999997,775.843,691.041,792.7059999999999,588.001,894.8639999999999,804.9090000000001,478.941,741.6590000000001,509.387,1548.0240000000001,341.041,353.879,1958.055
COX16P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX17,1168,1244,383,671,672.025,435,1891.09,806,1842.0010000000002,2437.565,1335.026,1805.9990000000003,997.9989999999999,3629.9790000000003,958,1054,4991.603
COX19,362,866,422,303,251,270,205,342,561,500,375.571,733.74,240,1256.209,169,244,1419
COX4I1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX4I2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
COX5B,2292,3801.752,1762.999,1847,2540.999,1694.9950000000001,2699,2506,3526.0000000000005,3130.873,1754.0010000000002,2895.921,1311,5148.25,1302.001,1461.0010000000002,6540
COX5BP2,0,0,0,0,0,0,0,0,0,0,0,0.878,1,0,0,0,0
COX5BP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A1,6553.155000000001,8650.170000000002,3384.243,4610.91,5357.882,3809.924,6890.871,5638.0599999999995,8404.992,8156.236,4708.885,6736.7429999999995,4321.884999999999,11918.541000000001,3122.2419999999997,3516.6240000000003,16809.094
COX6A1P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A1P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A1P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6A2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2
COX6B1P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6B1P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX6CP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7B,1185.033,1706.001,870,788.001,1237.042,1069,1426.999,1414.9679999999998,1880,1549.017,823,1591.0010000000002,638.001,3056.9829999999997,699,651,3876.802
COX7BP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7CP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7CP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX8A,5017.976,7355.418,2727.919,3487,4205.952,2559.142,4650.98,4051.999,4499,5147.745,4975,5184.368,2484,9877.216,2155.824,3686.94,11839.828
COX8C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX8CP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPA3,11,7,2,50,5,5,0,0,0,0,0,0,0,4,1,0,0
CPAMD8P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPDP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPHXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPHXL2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPLX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPLX4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CPN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPO,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPOX,787.877,2203.972,533,1491.932,695.88,401,1276.9679999999998,574,2377.813,2102.1679999999997,1536.5479999999998,2179.008,611,3570.7569999999996,946.879,1426.655,4391.618
CPSF1P1,0,1,0,0,1,0,0,0,0,0,0,42.637,2,0,0,2,0
CPSF1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSF4L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSF6P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPT2,271,1030.6670000000001,197.892,417,337.157,172.97,364.071,433.93799999999993,756.5799999999999,616.005,356.001,870.2159999999999,174,1202.596,255.162,372.899,1711.926
CPTP,655,1684,738,595.0010000000001,345,411,333,321,634,571,592,875.8439999999999,123,1374,229,540,1311.0000000000002
CPXM1,17,2,1,52,3,0,17,1,12,27,4,17,5,34,16,13,50
CRABP1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
CRABP2,0,4,0,0,1,0,5,3,4,2,5,8,11,8,3,4,8
CRB3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRCP,443.001,1479.941,501.87500000000006,459.99999999999994,429.634,403,326.982,499.884,931.7610000000001,654.226,750.326,1191.9810000000002,263,1649.7939999999999,268,625,2219.505
CRCT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREBL2,589,2714,1186,954,1303,1068,474,810,963,725.3000000000001,683,945,382,1294,360,708,1816.001
CREG1,302,880,188,639,810,185,371,300,460,365,676,451,208.002,683,177,773,1042
CRH,0,0,0,0,0,0,0,0,4,0,0,1,0,10,0,0,4
CRIP1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIP1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIPT,276,694.99,275,358,479,314,286,391,437.97900000000004,374.991,239,379.938,279,740.961,164,262.948,1068.944
CRIPTO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRISPLD1,0,27,15,5,2,3,14,24,7,26,7.999,7,18,18,13,10,40
CRK,491,795,243,613,353,221,394,259,515,676.0009999999999,284,466,960.1,871,249.103,302,1160.034
CRNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROCC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROCCP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROCCP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRTAM,455,3289.808,259,363,342,319,685,5378.004,10777.655,4318.237,1737,15174.211,484,9592.006,514,1099.228,13311.446
CRTC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYAB,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CRYBA1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRYBA4,5,5,2,1,2,1,2,2,0,0,2,0,2,0,0,3,1
CRYBB1,6,5.263,0,1,4,0,0,1,0,0,1,0,0,1,0,0,2
CRYBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CRYGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYGS,2.107,5.1080000000000005,3.407,5,2,2.413,1.076,1,3,1.06,5,7.927,2,4,0,5.247,12.091000000000001
CSAG2,0,1.597,0,0,0,0,0,0.5,0,0,1.5,7,0,12,0,0,5.487
CSAG3,10,7.4030000000000005,0,5,5,0,3,0.5,13.999999999999998,0,1.5,0,5,0,0,7,3.513
CSF2,328,1319,17,282,275,16,4510.21,2780.131,8824.151,13482.68,5483.992,6073.295,3196.131,14692.112,3649.128,7007.208,24556.435
CSF2RBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSGALNACT2,407,2940.008,728,682,749.339,556,336,831,869.107,703,1311.202,1106,287,1367,280,1109.004,1691
CSGALNACT2P1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSKMT,74.603,74.647,55,50.224999999999994,64.74099999999999,52.521,98.009,40.309,186.233,170.504,69.474,191.43200000000002,134,356.652,57.026,48.455,510.038
CSN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1A1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK2A2IP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK2A3,0,1.563,0,0,0,0,0,0,0,0,3.515,0,0,0,0,1.564,1.663
CSP2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CSPG4,1,12,1,4,1,0,0,1,0,2,0,10,0,0,0,0,2
CSPG4BP,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1
