gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HPF1,350.9131659992698,0.6272516092862462,0.37365685064423326,1.6786835520472392,0.09321373318810458,0.26755144845533024
HPGD,542.5143376496358,-0.988787988462052,0.6770800077321467,-1.4603709711854571,0.14418814638655264,0.344353924230594
HPGDS,52.23614409923745,-0.7539166710048949,0.6437554627643925,-1.1711227548539191,0.24154943860859265,0.4659499655827703
HPRT1,1621.0581757573339,0.9681923087695444,0.3383258255555802,2.8617156469791563,0.004213547505192719,0.040415119600686444
HPS1,354.03610329425834,-0.26462599412908555,0.2968828830428603,-0.8913481013685861,0.3727424508672043,0.60212575025002
HPS3,554.5758204788259,-0.41810330699022535,0.31417480502085543,-1.3307983336298115,0.18325537641205467,0.3955877631548479
HPS4,331.25027136226305,0.09464003376417708,0.2731996374835821,0.3464134675869197,0.7290320052927901,0.858379113333403
HPS5,459.97280279795655,0.20080743601332168,0.2556599382649031,0.7854474086794712,0.4321912937555898,0.6530339457399422
HPS6,840.0709427638544,-0.06700265979792729,0.22266625101198886,-0.3009107105069089,0.763482582824152,0.8784318255545345
HPSE,131.0838601752901,-1.0156828216695903,0.6952688283191708,-1.4608490706034212,0.14405686584921765,0.34424856674766097
HPSE2,1.2633057691673102,-3.3662389574907823,3.2607042482820727,-1.0323656183366865,0.3019008720431535,NA
HRAS,972.6402772992644,0.8618871753089113,0.4415978658897072,1.9517466950897244,0.05096828573493075,0.18226831924412004
HRH1,15.476095410518257,0.2014162585470569,1.0743776209921672,0.18747249999590723,0.8512901832463986,0.9265949888211924
HRH2,476.8296068351158,3.302472013467492,0.6243721386036952,5.289268705764038,1.2280636705562148e-7,4.098543775163489e-5
HRH4,60.81118353691072,-1.194834802283782,1.2851268301141403,-0.9297407651022749,0.3525053224140787,0.5821713468811358
HRK,5.074139741653776,-4.286982965001623,1.8637997727770181,-2.300130640435758,0.0214408198421001,0.10776138015504834
HRNR,0.4210000296144167,-2.795364037273868,5.048616361821248,-0.5536891371689536,0.5797916107831977,NA
HROB,184.48250651917718,1.6934052855292183,0.7306850294374657,2.3175584791068244,0.02047332897702188,0.10512028698020312
HS1BP3,372.2256841833747,-1.033921660038768,0.3774328431227137,-2.7393526527383094,0.006156030216308536,0.05117179172728979
HS2ST1,581.0799287904955,-0.07483948945251961,0.16477269493744148,-0.45419836994796736,0.6496860561691866,0.8112538725346669
HS3ST1,46.12041340538328,2.3678811735795264,0.8230700540829925,2.876888986342305,0.004016168588655934,0.03919599102493795
HS3ST3A1,11.765429407132759,-1.551876857365391,1.251110803833261,-1.2403992137312034,0.2148277716905718,0.4343776580660793
HS3ST3B1,190.94239302322745,-0.7507937106321754,0.8054799032735294,-0.9321073158757838,0.3512810675840482,0.5809033898644592
HS6ST1,395.1407993750977,0.6510904191942167,0.39643442231789794,1.642366006935977,0.10051417526313239,0.2790639011396421
