gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACHE,5.809660212049968,0.6094165341776316,1.3294973722821795,0.4583811498111678,0.6466786319772844,0.8017029576939494
ACIN1,1620.6107650707838,0.4950297840311053,0.5180822807945619,0.9555041783554112,0.3393227933554636,0.5537976414797056
ACKR2,26.97537247562283,1.7613955476990364,0.5224758373845418,3.371247858114155,7.482850146395448e-4,0.009148594687420042
ACKR3,24.14368580919437,-2.4746204222041297,0.8293336830499844,-2.9838658103254474,0.002846315708726592,0.022721033296678416
ACKR4,1.904551809571517,-0.07402673114260863,1.6848335758550592,-0.04393711770911248,0.9649545282034768,NA
ACLY,4573.93727800323,0.7328059669630407,0.266993700180839,2.744656396262158,0.006057428363080008,0.03859598246574937
ACO1,183.69904318597003,-0.6277266438344993,0.33726240374210154,-1.8612410896368707,0.06271013818090553,0.18758155486031386
ACO2,2482.509588778257,0.5188018819626562,0.22024855547444916,2.3555291014058066,0.01849634818636888,0.08135376406095376
ACOT1,55.74977796187296,-0.4962233803375835,2.216372809370149,-0.22388985203197867,0.8228430122142173,0.9105720439963008
ACOT11,8.312310199746213,0.1063155646230973,1.5068726785899875,0.07055378077634204,0.9437528962881911,0.9736120319107774
ACOT13,516.6320680658365,0.24185070286831936,0.5130785861936445,0.4713716560703253,0.6373753531188788,0.7947648111433435
ACOT2,605.1681962291318,-0.4315355249559853,0.4124529489212327,-1.0462660676439892,0.29543820720778863,0.5098983477359739
ACOT4,28.87613771103677,0.009298836485295779,0.7401984270794678,0.012562626648620876,0.9899767377991472,0.9958041417288309
ACOT7,2067.3303498793152,1.7380154890740427,0.70850210656062,2.453084434019727,0.014163708861347341,0.06881780261337639
ACOT8,500.1898144050589,-0.6216294363328267,0.31629786791195785,-1.9653292019845627,0.04937614783363305,0.15984060109867948
ACOT9,570.9072762636642,0.05901491900422927,0.2665922179633011,0.2213677482977137,0.8248061026267154,0.9116024071668309
ACOX1,447.2016091323459,-0.35093795185323245,0.2278579603542412,-1.5401610341268919,0.12352110540507527,0.29468873783410837
ACOX3,310.60372136600427,0.16951332827502003,0.226485139062696,0.7484523221989194,0.45418737301566425,0.6579143090225101
ACOXL,124.53528503551141,1.1674841991369684,0.4367834153654787,2.67291329768113,0.007519568255665486,0.04466968376137378
ACOXL-AS1,2.928348528055605,1.7963804996097188,1.4990618522646777,1.1983364775081649,0.23078605116135886,0.4382970371015497
ACP1,2452.014650395604,0.2490415718539866,0.3076287390543719,0.8095523604833608,0.4181974977310197,0.62715959350699
ACP2,604.2676474637019,0.14029180051860315,0.3216391963740335,0.4361775620016726,0.6627079062591891,0.8118138226948733
ACP5,605.6692856068181,-1.670542311571178,0.8407157420205049,-1.9870477357261542,0.046917107170815604,0.154403469238372
ACP6,97.79012406263784,-0.6472855413100627,0.507536727281634,-1.2753471946294863,0.20218638017065357,0.4027814773886113
ACRBP,2.4815351556367715,-2.5281285835199534,2.739748775819794,-0.9227592711537871,0.3561326701770253,NA
ACRV1,2.9697746833657948,0.9412544618043004,1.5405693841282426,0.6109782989987985,0.5412139470179622,0.7243996026122429
ACSBG1,2.022165102216419,2.009836826547897,1.5182623985380632,1.3237743544746756,0.18557799576965542,NA
