DotPlot_Group,gene,avg_exp,pct_exp,avg_exp_scaled,gene_group
HVEM-CD79B,TNFRSF8,0.15340465718998625,29.743589743589745,-0.15578020579902954,Activation
HVEM-CD79B,TNFRSF9,0.19206692217601012,20.51282051282051,0.3519523637026658,Activation
HVEM-CD79B,TNFSF13B,0.16181223079204343,22.564102564102566,0.23761569276194555,Activation
TIM1-CD3G,CRTAM,0.07352257775138249,10.483870967741936,0.3589823292239904,Activation
TIM1-CD3G,DUSP4,0.6210115376600053,68.54838709677419,-0.5298639462750552,Activation
TIM1-CD3G,ID3,0.2657138221469466,34.67741935483871,-0.45117718675975527,Activation
TIM1-CD3G,IFNG,0.16319642722076397,18.548387096774192,-0.6236381117339664,Activation
TIM1-CD3G,IL2RA,0.7851325383401287,70.16129032258065,-0.512536534774117,Activation
TIM1-CD3G,LAIR2,0.034811562070633406,4.032258064516129,-0.4673726087149402,Activation
TIM1-CD3G,LAYN,0.10676177061452587,13.709677419354838,-0.3555778436388566,Activation
TIM1-CD3G,NPW,0.1231275702527617,13.709677419354838,-0.756612294493061,Activation
TIM1-CD3G,RGS16,1.035886893898921,78.2258064516129,0.4838376485071387,Activation
TIM1-CD3G,TNFRSF18,0.25147328953967224,29.838709677419356,0.08431859430008518,Activation
TIM1-CD3G,TNFRSF4,0.04476806697699579,6.451612903225806,-0.51091949575194,Activation
TIM1-CD3G,TNFRSF8,0.08937326430597613,17.741935483870968,-0.7655873583734208,Activation
TIM1-CD3G,TNFRSF9,0.035481103633127835,7.258064516129033,-0.7405460720471971,Activation
TIM1-CD3G,TNFSF13B,0.18711612060475186,22.58064516129032,0.5699021670841756,Activation
TIM1-CD79B,CRTAM,0.008704280299866357,1.7186793306196293,-1.0455337946779164,Activation
TIM1-CD79B,DUSP4,0.4288775389343773,67.79737675260064,-1.1700515547277206,Activation
TIM1-CD79B,ID3,0.1334463027946492,29.30800542740841,-1.0253967618549273,Activation
TIM1-CD79B,IFNG,0.13102025372781428,28.58435097241067,-0.7957767287877308,Activation
TIM1-CD79B,IL2RA,0.6243365788925719,72.81772953414745,-1.0670760762184082,Activation
TIM1-CD79B,LAIR2,0.002813594725730176,0.45228403437358666,-0.6953213865144999,Activation
TIM1-CD79B,LAYN,0.0074825886364508565,1.0854816824966078,-0.7791194268422731,Activation
TIM1-CD79B,NPW,0.06262464138690724,12.075983717774763,-0.8981250577563502,Activation
TIM1-CD79B,RGS16,0.20627367666115526,36.36363636363637,-1.487718348071981,Activation
TIM1-CD79B,TNFRSF18,0.02138852891929038,3.346901854364541,-1.2707009742133646,Activation
TIM1-CD79B,TNFRSF4,0.011077886205878469,2.532790592492085,-0.7547176247881783,Activation
TIM1-CD79B,TNFRSF8,0.21751131833395715,45.27363184079602,0.45474376896551866,Activation
