ModelID	MICA	MICB	ULBP1	ULBP2	ULBP3	RAET1E	RAET1G	RAET1L	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype
ACH-000490	-0.0869595221446653	0.0990478467502206	0.0845266956168725	-0.172790067663704	-0.275848326955785	0.143831888148553	0.0782869665165394	-0.0557364180648262	SF767	SF767	SF767_CENTRAL_NERVOUS_SYSTEM	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma
ACH-000512	0.376698717720721	-0.564746126705713	0.401289415485293	-0.0663932547374008	0.0302445505270403	-0.0103395750704709	0.136709616216464	-0.0402802594129031	INA6	INA6	INA6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma
ACH-000528	0.0226897332620927	-0.211746125426698	0.1569475273624	-0.0962396093632785	0.0172276115614139	0.16124897257017	-0.0773082237547714	-0.0378453861534645	ABC-1	ABC1	ABC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000621	0.230553163423709	-0.348720543545421	0.180085383107915	-0.100960896346993	0.0393500217946295	-0.0070057443582581	0.0299181605851834	0.148718177674096	MDA-MB-157	MDAMB157	MDAMB157_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000637	0.158910899360612	-0.299583764926473	-0.0179613446036867	-0.211099965175232	0.0495166701044725	0.172126392833407	-0.0886384150372953	0.0361800560522595	KYSE-520	KYSE520	KYSE520_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000653	0.205329379632266	0.0780862104934348	0.00452852374675193	0.0846612176067795	0.0317191637074428	0.0600286834705333	-0.0370160457100686	-0.0955295188508288	JJN-3	JJN3	JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma
ACH-000683	0.114307389026884	-0.213963097425834	0.179763674086241	0.000254002783320204	-0.281123964838316	0.112572135996307	-0.0401442304805886	0.0183502095862678	SNU-503	SNU503	SNU503_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma
ACH-000696	0.00502736838658469	-0.297444687861425	0.0579612524844358	-0.0547900379857732	-0.181630424270784	0.0780667910109571	-0.170509722430647	0.0130375085753576	OVCAR-8	OVCAR8	OVCAR8_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000718	0.0203077618683925	-0.513724049664743	0.231561072542833	-0.264594881832612	0.000595460269398662	0.0227202403187376	-0.253975171804319	-0.135645760211395	NCI-H2291	NCIH2291	NCIH2291_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000753	0.0251759704813623	-0.187994064036428	0.155224456321233	-0.197751180560927	-0.0819113873767173	0.122643764113681	0.0397242011729872	-0.0403818196278162	JMSU-1	JMSU1	JMSU1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000760	0.0199055320515311	-0.0503485777406821	0.242439962916175	-0.0040244076789195	-0.401483451144719	0.171963064366631	-0.0852528968712381	-0.138887468182291	LNZ308	LNZ308	LNZ308_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000771	0.0275867124164136	-0.260315006553147	-0.0281057552266713	-0.130408517429542	-0.161624004818368	0.241695654572894	0.0104603391640583	0.00982762209708325	BICR 56	BICR56	BICR56_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000796	-0.0224346604184509	-0.302102092342256	0.106615479876337	-0.307323981333578	-0.0767080184220365	0.160785240025692	-0.101447781516254	-0.148757720147216	MCAS	MCAS	MCAS_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer
ACH-000827	0.0470939495508734	-0.330821372902291	-0.0307676344273184	-0.237567714871258	-0.161495721993025	0.114358320219515	0.0955206088733537	-0.161751791313608	WM793	WM793	WM793_SKIN	Skin	Melanoma	Melanoma
ACH-000843	0.180051495736423	-0.27740364528878	0.250585138211074	-0.020009466406504	0.0383441502345058	0.0258564763694867	0.0343531199504942	-0.0471438540343638	HARA	HARA	HARA_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000848	-0.292333653818648	-0.170823055026988	0.122551976079721	-0.24130233127254	-0.358931185083425	0.233234029925347	-0.0595576082927015	-0.0112218643126727	JHH-7	JHH7	JHH7_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000853	-0.0284930145626785	-0.193390522104759	0.0468335402261161	-0.0325394150391743	-0.0920468252975358	0.138923104268202	0.0584646509727326	-0.0507852080123744	NCI-H661	NCIH661	NCIH661_LUNG	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma
ACH-000865	0.153670620490656	-0.283012895873132	0.0614546481696961	-0.122283908401868	0.020072932400305	0.236410868417877	0.0222952742383826	-0.01645060944194	KYSE-450	KYSE450	KYSE450_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000900	-0.00447570163674806	-0.27599832568999	-0.115842596131385	-0.514600736047653	-0.477081508316089	-0.040803244532279	-0.349978998050961	-0.407811913556661	NCI-H23	NCIH23	NCIH23_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000907	0.0947045778806524	-0.478522007140346	0.101888817525395	-0.253016498748888	0.0100289031707331	-0.000737494235057312	-0.0739484778323847	-0.0178441495614172	SNU-349	SNU349	SNU349_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000920	-0.251122684523453	0.00325106954059057	-0.0375525684367814	-0.513169372501493	0.0857758586987457	0.0606522041912163	-0.0229943641140142	0.0132850908751474	CML-T1	CMLT1	CMLT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+
ACH-000926	0.0404041739461627	-0.243558496687576	-0.303269448503877	-0.0610526945381464	-0.265360772307777	0.153494319243414	-0.217347939911659	0.0927206448693016	HT-55	HT55	HT55_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000929	-0.0172057654138134	0.0918010044143262	0.245777374824609	0.167776010613189	0.10387895191644	0.187872027128847	0.0899913380611785	-0.0191781092580521	NCI-H2110	NCIH2110	NCIH2110_LUNG	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer
ACH-000979	0.155168029738323	-0.258104305583474	0.222774151853302		0.128175196540454	-0.0054291091998866			DU 145	DU145	DU145_PROSTATE	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma
ACH-001028	-0.00249663498154407	-0.247545504164089	0.257666368183137	-0.205492991709038	-0.024988220164528	0.058087273597564	-0.0795314657706928	-0.13347264349701	CHLA-06-ATRT	CHLA06ATRT	CHLA06ATRT_SOFT_TISSUE	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor
ACH-001038	-0.0349937012405245	-0.0792700980294337	0.208532349775536	0.0597869836700299	0.173572959675061	0.168719573657522	0.0248723229066846	0.0328345016051045	COG-E-352	COGE352	COGE352_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-001075	0.20332323948335	-0.381028684875009	-0.0768397816352446	-0.196788024708517	-0.087105337067214	0.182548831454305	-0.062124985498292	-0.0911124329813845	NCI-H292	NCIH292	NCIH292_LUNG	Lung	Non-Small Cell Lung Cancer	Mucoepidermoid Carcinoma of the Lung
ACH-001172	-0.0602347357827936	-0.258057401312241	0.0519701492161731	-0.195602921196211	-0.0788785402406562	0.0818172475181653	0.0296549182324441	-0.0862064091821434	U-251 MG DM	U251MGDM	U251MGDM_Brain	CNS/Brain	Diffuse Glioma	Astrocytoma
ACH-001190	-0.0238627344665187	-0.119240345557931	0.119630125794854	-0.0775995649654569	-0.265179028706151	0.146590506561874	0.297378352505309	0.0390208732202298	SK-MEL-2	SKMEL2	SKMEL2_SKIN	Skin	Melanoma	Melanoma
ACH-001331	-0.117887498685027	-0.197703505310114	-0.160137937722426		-0.27967758981149	0.0256861196582864			BICR 10	BICR10	BICR10_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001332	-0.196443649223702	-0.194057087625002	0.331037527524294	-0.526799240775952	-0.0104728925242245	0.27528479210602	-0.0430622819147081	0.0263253868019153	BICR 78	BICR78	BICR78_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-001344	0.179349854061388	0.126914746404711	-0.215175479845373	0.333623629232324	-0.433879575175095	0.233198667250893	-0.127866723586108	0.200697268232541	GI-ME-N	GIMEN	GIMEN_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001370	-0.0208148530676012	-0.00993366210837968	0.303691076171239	-0.189591367710551	0.0873267735430582	0.250760764537675	-0.0330734680521528	-0.00584091603732145	OCI-P5x	OCIP5X	OCIP5X_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer
ACH-001379	-0.105332640286572	-0.298706768284597	-0.0404661139293693	0.223514003395028	-0.281884796232704	0.388398367511126	-0.0180031535718098	-0.288571502159943	PACADD-161	PACADD161	PACADD161_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-001481	0.0293780794501159	-0.0578363866243027	0.352203930078415	0.121149298189798	-0.330540691547505	0.331398883841487	-0.0243199793233608	-0.0630773939405311	CHLA-90	CHLA90	CHLA90_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001484	0.156118128531149	-0.201254534312051	-0.154238818215454	-0.472624428953156	0.0895892480506314	0.42454839788188	-0.151629910601543	-0.0338009197268503	CI	CI	CI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
ACH-001495	0.360855057644375	-0.318799651166544	0.286085931189274	-0.106127251715333	0.0352114582860727	0.0206313460859929	-0.0915044595005745	-0.19074410146775	EMTOKA	EMTOKA	EMTOKA_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor
ACH-001502	0.282327127669184	-0.535149158484492	0.306230034491714	0.25735840168089	0.0618821478715953	0.318532019438278			GCT-27	GCT27	GCT27_TESTIS	Testis	Non-Seminomatous Germ Cell Tumor	Teratoma
ACH-001513	0.0772910804114804	-0.221015123938355	0.287747771328967	-0.096496022224722	-0.0671872767538558	0.208744449266589	-0.0332506240820734	-0.0972740957796626	HCA-1	HCA1	HCA1_CERVIX	Cervix	Cervical Adenocarcinoma	Endocervical Adenocarcinoma
ACH-001517	0.158098601649667	-0.158314415307402	0.0769176731777382	-0.0210844489712026	-0.0770251353975398	0.200046623688571	-0.0477930485118968	-0.0205796760760699	HEC-1	HEC1	HEC1_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-001525	-0.0344461212285698	-0.377441080580951	0.261879365191585	-0.12321064205607	-0.180019011349611	0.191040092216527	-0.147265588793835	0.0722755560724815	HT-3	HT3	HT3_CERVIX	Cervix	Cervical Adenocarcinoma	Cervical Adenocarcinoma
ACH-001528	0.156291691526085	-0.380084829715355	0.0144896345706052	-0.488238027923467	-0.151996172827068	0.157145930634244	-0.140826566453581	-0.0428630601029438	IHH-4	IHH4	IHH4_THYROID	Thyroid	Well-Differentiated Thyroid Cancer	Papillary Thyroid Cancer
ACH-001533	0.112980827368611	-0.185771401978415	0.0291568888333514	0.160804251909934	-0.0203906165097045	0.0401425953594265	-0.0626334392988739	-0.0703267916002206	KARPAS 1718	KARPAS1718	KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Splenic Marginal Zone Lymphoma
ACH-001559	0.178400330448472	-0.471627634334581	0.0622534789188708	-0.191931683825785	-0.183771096537982	0.282409315061946	-0.0537928822350462	-0.138614460843104	Mero-82	MERO82	MERO82_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-001577	0.249448959757755	-0.266808646208637	0.344129400998014	0.439603079536365	-0.430176830545466	0.0902390068460077	0.125740242282112	-0.114436206181015	MUTZ-8	MUTZ8	MUTZ8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-001608	0.169991480855635	-0.412076261247072	0.191669096737056	-0.122680702608184	0.0245588739025468	0.171143600217607	0.0173617481500635	-0.140219548633829	NP 2	NP2	NP2_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-001650	-0.00410291646337165	-0.219681172621109	0.0967527103058276	-0.112411820641629	-0.0407042715800576	0.292968946056119	-0.0480444830750029	-0.0439094524244002	SISO	SISO	SISO_CERVIX	Cervix	Cervical Adenocarcinoma	Cervical Adenocarcinoma
ACH-001653	0.178864800769093	-0.050758700859261	-0.00607285137302883	-0.0185619554165536	-0.134235120530503	0.219000081115515	-0.119000875393875	0.0315062476574541	SK-GT-2	SKGT2	SKGT2_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-001841	-0.110829525768127	-0.276274935589843	0.144243714922485	0.0207408250050819	-0.0162282579487331	0.130932611033172	-0.159612983945081	-0.0605721428074493	MGH-ECC3	MGHECC3	ICC15_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma
ACH-001861	0.191993042980622	-0.290554309802336	0.129752765154934	-0.179936471036014	-0.37644845584018	0.195984433351427	-0.018201239830752	0.248271566514096	TGBC1TKB	TGBC1TKB	TGBC1TKB_BILIARY_TRACT	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Cancer
ACH-002069	0.0304418757633093	-0.0715903285604161	0.135935290644718	0.0155092280816584	-0.12774622123811	-0.063546489960844	-0.164522328053205	0.147187147258585	HS-Os-1	HSOS1	HSOS1_BONE	Bone	Osteosarcoma	Osteosarcoma
ACH-002156	0.132758834801902	-0.185267854922114	0.0694502585269566		0.0884695543127319	0.18202712742278			LC-1-sq	LC1SQ	LC1SQ_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-002198	0.482777628892508	0.312092251705771	0.000102035487545046		-0.15385113612286	0.537249038913922			SCH	SCH	SCH_STOMACH	Other	Extra Gonadal Germ Cell Tumor	Extra Gonadal Germ Cell Tumor
ACH-002212	-0.0831702947754172	-0.106338788766985	-0.0136297471843826		0.098285767829654	0.207752751848871			BB30-HNC	BB30HNC	BB30HNC_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Head and Neck Squamous Cell Carcinoma
ACH-002305	0.407606242696676	0.0125584774902069	-0.241397354175559		0.0518272896534878	0.429720426244774			SKN-3	SKN3	SKN3_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-002499	0.215298232415194	-0.207145597113111	0.0620765191647612	0.0910542537466685	-0.0762085385143818	0.0579129640721093	-0.120014597400487	0.0663313616608344	UACC-3199	UACC3199	UACC3199_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-002664	0.0865523039505592	-0.213987978593304	0.220417904229333	-0.0812153280265368	-0.0123719926299341	0.123689776221949	-0.0782137742753304	-0.128665053593791	JVE-253	JVE253	JVE253_COLON	Bowel	Colorectal Adenocarcinoma	Mucinous Adenocarcinoma of the Colon and Rectum
ACH-002677	0.228525286892487	-0.0987784276945613	0.210578266640407	-0.0159474344514181	0.020013385101004	0.0201650310634643	0.0204450741044901	0.110029819781648	U-2946	U2946	U2946_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS
ACH-002705	0.0256333085529788	-0.0744061538713426	-0.0909676074321711	-0.0849608250757223	-0.102647220558258	0.10325316887459	-0.111545446076877	0.10219256208793	IS076P	IS076P	IS076P_OESOPHAGUS	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma
ACH-002709	0.147635790361305	-0.238795905715938	-0.264493515021925	0.0578164537467241	-0.0599487566177159	0.177156046660669			CMS	CMS	CMS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-002922	0.204201178527739	-0.16887477082257	0.0281614894131314	0.00360035164642181	0.09389153055466	0.224576213502613	0.0651909221458929	-0.0501725482941099	SK-N-MM	SKNMM	SKNMM_BRAIN_BONE	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-002923	0.105305091547306	-0.141893199461667	0.105121899097516	-0.107819319696006	0.0212822161989048	0.162933067068644								
ACH-003065	0.0473716959365889	-0.307261182335003	0.286514691275398	-0.103799122924057	-0.0601733022273437	-0.0578562020941872			CHLA-02-ATRT	CHLA02ATRT	CHLA02ATRT_BRAIN	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor
ACH-000004	-0.0697387953542246	-0.249567310721879	-0.147757486318448	-0.505221889867741	0.252270122219836	0.148845359532989	-0.0590438084795121	-0.175520993698466	HEL	HEL	HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	AML, NOS
ACH-000039	-0.173682456011407	-0.0583910530261299	-0.0268090830918316	-0.212075740156116	0.243658873745578	0.0911908236760348	-0.059557707754003	0.0320327364242828	SK-N-MC	SKNMC	SKNMC_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-000086	0.146430119425861	-0.198006014899313	0.0745264894399524	-0.0743114410316758	-0.0619884610210685	0.0853487258190747	-0.0296218770444708	0.0109363807592832	ACC-MESO-1	ACCMESO1	ACCMESO1_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-000096	0.34269783982177	-0.323107813332393	0.284961743064038	0.0997496911340516	-0.27602499774601	0.17163141630049	-0.063223352335649	-0.0600225270860022	G-401	G401	G401_SOFT_TISSUE	Kidney	Rhabdoid Cancer	Rhabdoid Cancer
ACH-000111	-0.144970083790849	-0.175156671162597	0.401304507473339	-0.421271462950929	-0.157638354914667	0.173414742287003	-0.266893589811452	-0.154132714162893	HCC1187	HCC1187	HCC1187_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma
ACH-000128	-0.0700955306903711	-0.194878997104696	0.229262137543783	-0.333272497022747	-0.325122447875716	0.0559953849605415	-0.175927725796515	-0.17656961003732	LN-319	LN319	LN319_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Astrocytoma
ACH-000137	0.169294924877053	-0.247525665995841	0.161671795663375	-0.00701790948877519	0.0188524922503299	0.251747738183114	-0.164937364573978	-0.0577335331795244	8-MG-BA	8MGBA	8MGBA_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000197	0.0598600429656067	-0.065794601238647	0.210219668434101	0.17420002087369	-0.0759055951873011	0.240043926010981			TALL-1	TALL1	TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia
ACH-000219	0.0815262441699685	-0.262186581891641	0.0221355246666628	-0.203120685115425	-0.0939377066971324	0.153506061425376	-0.0864988055936553	-0.107451954020768	A-375	A375	A375_SKIN	Skin	Melanoma	Melanoma
ACH-000248	0.138150392589598	-0.0442387354446492	-0.134728493509795	0.0606787225693882	-0.11827121808334	0.187923027851108	-0.154509977184314	0.192147784936872	AU565	AU565	AU565_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-000249	-0.178664774530691	-0.302022030042678	-0.123622193421297		0.129938149113532	0.431773922525765			CL-11	CL11	CL11_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000266	-0.102634072891441	-0.146718864639692	0.0875119621311752	-0.099184479333824	-0.0325263986967593	0.158117203657023	-0.114360820010006	-0.141265681590141	SNU-213	SNU213	SNU213_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000286	0.154895699617649	-0.12674215149259	0.06857140212939	-0.0778446691225514	-0.0732848197707346	-0.0443257705579585	-0.388161221004952	-0.547664070623643	SNU-1033	SNU1033	SNU1033_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma
ACH-000299	0.0911447627564418	0.263260361698657	0.0668478683779118	-0.11165608237831	-0.0540453896678605	0.248774537436655			HNT-34	HNT34	HNT34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-000318	-0.0794376842819156	-0.0609491228262085	0.0740864582252011	-0.202247413584313	0.0393884729460925	0.156412859242135	-0.0994895078729635	0.0283892159260811	TE-10	TE10	TE10_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000339	0.127442408992085	-0.187833222429364	0.161991590700369	-0.126061281599416	-0.138553551400645	0.173238268525712	-0.0241569508325423	-0.0889662867480173	HCC-461	HCC461	HCC461_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000355	0.0750692970556828	-0.26436215564467	0.285545079215081	-0.36074190353465	-0.0255621252031928	0.21577649760349	-0.185283213750964	-0.235167435075413	NCI-H82	NCIH82	NCIH82_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000361	-0.0577189861765817	0.0301504635738265	0.08616592321419	-0.0745942368493015	-0.104210413784385	0.238943748834167	-0.0277438926915151	-0.0698964013016688	SK-HEP-1	SKHEP1	SKHEP1_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
